model,method_key,method_role,family,n_sources,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent,n_datasets,t_p_positive_bh,t_p_positive_holm,t_p_negative_bh,t_p_negative_holm,sign_p_positive_bh,sign_p_positive_holm,sign_p_negative_bh,sign_p_negative_holm,positive_mean_ci,negative_mean_ci,reliable_positive_strict,consistently_harmful_strict,never_exceeds_inductive
bag8,pseudo_label_lgbm_conf80_iter5,test_time_variant,M7_pseudo_label,42,-1.0474991604895028,-0.1346845073093965,-1.1596345414363407,0.3151769908901839,0.9564414780761581,-2.548001468510971,0.4530031475319656,18,0,24,0.42857142857142855,0.27720674779962784,0.5903887292371299,0.9169359151923319,0.0830640848076682,0.8600218807355304,0.22039953367129783,-7.288596005391018,4.2821452175724,-12.082139413799858,12.42906562783397,True,42,0.9999988827818006,1.0,0.1343958226101598,1.0,0.9999999999995458,1.0,0.334079293143862,1.0,False,False,False,False,False
bag8,pseudo_label_lgbm_conf90_iter1,test_time_variant,M7_pseudo_label,42,0.03482989945423563,0.1011915657792454,-0.2269012383989127,0.5299181163241967,0.9564414780761581,-0.9332322469426331,1.0028920458511044,25,0,17,0.5952380952380952,0.4328208907200368,0.743709074516342,0.4712145830320622,0.5287854169679377,0.13997811926446957,0.9179252991084468,-2.111105614527565,2.7719649358718668,-12.348847565948295,8.896275653431703,True,42,0.9999988827818006,1.0,0.5902720933595583,1.0,0.9999999999995458,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,pseudo_label_lgbm_conf90_iter3,test_time_variant,M7_pseudo_label,42,-1.2063537526427097,-0.08115137213749246,-1.349714126646822,0.2678975569715101,0.9564414780761581,-2.9120021630139483,0.4992946577285289,19,0,23,0.4523809523809524,0.29845881319631773,0.6132682127621254,0.9196189104803525,0.08038108951964752,0.7796004663287022,0.32198447818518616,-5.293351100765419,3.2846701310973776,-23.04933964850828,11.43817791969571,True,42,0.9999988827818006,1.0,0.1315326919412414,1.0,0.9999999999995458,1.0,0.47799757586254443,1.0,False,False,False,False,False
bag8,pseudo_label_lgbm_conf95_iter3,test_time_variant,M7_pseudo_label,42,-1.2882275128473277,0.13603561512470405,-0.3860451232747359,0.7459746503033075,0.9564414780761581,-3.311915867271552,0.7354608415768964,24,0,18,0.5714285714285714,0.40961127076286996,0.7227932522003722,0.8970993881589021,0.10290061184109796,0.22039953367129783,0.8600218807355304,-3.506714111423958,2.350485001248543,-30.954061181269466,9.4233121182164,True,42,0.9999988827818006,1.0,0.1628317374188803,1.0,0.9999999999995458,1.0,0.9987350873057773,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,M7_pseudo_label,42,-3.881636991567753,0.02617122634281845,-0.3977923055480361,0.5489629985796899,0.9564414780761581,-11.173281722920063,3.410007739784557,22,0,20,0.5238095238095238,0.36417797092133275,0.6799594911397739,0.8556881696329017,0.1443118303670983,0.4388071643761577,0.6780155218148138,-4.071025890284915,2.2778259988928595,-149.24195135483885,9.251418865501355,True,42,0.9999988827818006,1.0,0.21423611930785727,1.0,0.9999999999995458,1.0,0.8564406591345017,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,42,-3.6506666084488755,-0.21338432863795753,-0.9926634982331202,0.1639730955875422,0.9564414780761581,-9.569381847618944,2.268048630721193,18,0,24,0.42857142857142855,0.27720674779962784,0.5903887292371299,0.8900184140261846,0.10998158597381542,0.8600218807355304,0.22039953367129783,-5.1981569148671065,2.161282699431761,-122.05939928894084,9.616518085672109,True,42,0.9999988827818006,1.0,0.17036160974184816,1.0,0.9999999999995458,1.0,0.334079293143862,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,42,-4.74618865975302,-0.13973407254729664,-0.6234375499495258,0.443012203414876,0.9564414780761581,-13.277609475604718,3.7852321560986777,18,0,24,0.42857142857142855,0.27720674779962784,0.5903887292371299,0.8661213584450744,0.13387864155492554,0.8600218807355304,0.22039953367129783,-4.239065165780942,2.0104136997437885,-175.46400654669296,9.493092896131284,True,42,0.9999988827818006,1.0,0.20293183562009767,1.0,0.9999999999995458,1.0,0.334079293143862,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,42,-4.499387008500438,-0.0325501378447012,-0.8721751270893602,0.2929419025542727,0.9564414780761581,-12.3232527178635,3.324478700862624,20,0,22,0.47619047619047616,0.32004050886022595,0.6358220290786674,0.8739033565834532,0.12609664341654683,0.6780155218148138,0.4388071643761577,-4.958520544026464,2.140693085686365,-160.52940653522506,9.651031124928746,True,42,0.9999988827818006,1.0,0.19316932608492282,1.0,0.9999999999995458,1.0,0.625011880437539,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,42,-1.9215291715893261,0.0,-0.0991324243188024,0.0,0.9564414780761581,-4.7598166910253425,0.9167583478466901,11,13,18,0.3793103448275862,0.2068686994865071,0.5773953593355987,0.9104994734587935,0.0895005265412065,0.9319770261645317,0.132465448230505,-5.566988248794172,1.4909212081815884,-57.34586389087625,4.735291806335023,True,42,0.9999988827818006,1.0,0.1432008424659304,1.0,0.9999999999995458,1.0,0.2244120534728555,1.0,False,False,False,False,False
bag8,target_enc_absolute,test_time_variant,M4_target_encoding,61,-1.825158752807487,0.0,0.0,0.0,0.9603829851015003,-5.725999528021847,2.0756820224068733,22,24,15,0.5945945945945946,0.4209972493731196,0.7524576235233262,0.8234659914279567,0.1765340085720432,0.1620043000439182,0.9061292205005884,-0.151015375070365,1.3610924301082092,-114.27183069908864,10.504186639560237,True,61,0.9999988827818006,1.0,0.25420897234374223,1.0,0.9999999999995458,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_diff,test_time_variant,M4_target_encoding,61,-1.4429443564568538,0.0,0.0,0.0030485789725497,0.9603829851015003,-5.044233017077779,2.158344304164072,25,25,11,0.6944444444444444,0.5189293699999202,0.8365260153715064,0.7869883318635191,0.21301166813648081,0.014408359827939423,0.9943345079082064,-0.0825052387174354,1.5183337403631332,-106.94508730642816,11.690160360462116,True,61,0.9999988827818006,1.0,0.28401555751530777,1.0,0.4149607630446554,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_inv_ratio,test_time_variant,M4_target_encoding,61,-1.192182506414375,0.0,0.0,0.0025270455620528,0.9603829851015003,-4.118994503109091,1.734629490280341,24,25,12,0.6666666666666666,0.4902974533481088,0.8144381901740787,0.7907908802597811,0.20920911974021894,0.032622667611576624,0.9855916401720606,-0.216674154375841,1.6288956292236991,-85.45127741086488,10.789119069375566,True,61,0.9999988827818006,1.0,0.28401555751530777,1.0,0.5281557889221321,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_oof_absolute,test_time_variant,M4_target_encoding,61,-0.14962776955342622,0.0,0.0,0.1185400684739698,0.9603829851015003,-1.1055500714068642,0.8062945323000119,28,22,11,0.717948717948718,0.5512636766050791,0.8499858695294793,0.622355089696828,0.3776449103031721,0.004737652139738202,0.9983110760440468,-0.5825814529269354,1.0401503921851716,-22.022043898002764,9.614312948622386,True,61,0.9999988827818006,1.0,0.44212087059883565,1.0,0.17055547703057528,0.6680089517030865,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_oof_diff,test_time_variant,M4_target_encoding,61,-0.3338474171636183,0.0,0.0,0.1095074775478683,0.9603829851015003,-1.3136727071182248,0.6459778727909882,26,21,14,0.65,0.48315554635100944,0.793717509129233,0.7509252340541014,0.2490747659458986,0.0403452338759962,0.9807613458578999,-0.5825814788771231,0.943643187700246,-21.6221113199622,10.854034791794472,True,61,0.9999988827818006,1.0,0.3174050114708796,1.0,0.5281557889221321,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,61,-0.18439969572483622,0.0,0.0,0.13036606494376737,0.9603829851015003,-1.1782653538827976,0.8094659624331253,26,22,13,0.6666666666666666,0.4978277353010903,0.8091190209536538,0.6440763745895954,0.35592362541040445,0.02662595704896376,0.9881486487647635,-0.7291179111894596,1.621910284981045,-23.92838672319982,10.366888627003288,True,61,0.9999988827818006,1.0,0.4201065742549036,1.0,0.5281557889221321,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_oof_ratio,test_time_variant,M4_target_encoding,61,-0.27201399781545577,0.0,0.0,0.10440011336845606,0.9603829851015003,-1.2251173270495759,0.6810893314186645,25,21,15,0.625,0.45801475223261096,0.772737277518174,0.7148939557931254,0.2851060442068746,0.07692997208141605,0.9596547661240038,-0.5590092549871728,0.8586335728067845,-23.29798993926444,10.03797319233366,True,61,0.9999988827818006,1.0,0.3508997467161533,1.0,0.8521473830556855,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,61,-0.27243341859884534,0.0,0.0,0.10440011336845606,0.9603829851015003,-1.2258704809087695,0.6810036437110789,24,22,15,0.6153846153846154,0.44619056822199377,0.7663606749341801,0.715122959103347,0.28487704089665294,0.09979543345980349,0.9459354892969714,-0.5825814788771231,0.8586335728067845,-23.29798993926444,10.03797319233366,True,61,0.9999988827818006,1.0,0.3508997467161533,1.0,0.9999999999995458,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_ratio,test_time_variant,M4_target_encoding,61,-1.4389766634000585,0.0,0.0,0.0,0.9603829851015003,-4.9094211861093155,2.031467859309198,21,25,15,0.5833333333333334,0.4075652408917766,0.7448589516735322,0.7949167403497602,0.20508325965023977,0.2025161230703816,0.8785075229825452,-0.5008108928138341,1.465791957744489,-103.42910043516945,12.196546797140387,True,61,0.9999988827818006,1.0,0.2840114018834739,1.0,0.9999999999995458,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,61,-1.684991929958033,0.0,-0.0010676069542990732,0.0010286982291316,0.9603829851015003,-5.228588706075991,1.8586048461599245,27,7,27,0.5,0.36080996838500734,0.6391900316149927,0.8273274878149388,0.17267251218506124,0.5540384244476255,0.5540384244476255,-0.7065223088694635,1.7007154195693202,-106.98399923333469,5.334813112383503,True,61,0.9999988827818006,1.0,0.2511600177237254,1.0,0.9999999999995458,1.0,0.7456218048640942,1.0,False,False,False,False,False
bag8,target_enc_ratio__sel_combined_union,test_time_variant,selective,61,-1.7736749242563918,0.0,-0.0003211159112418,0.0093897774530081,0.9603829851015003,-5.281327237160463,1.7339773886476795,28,7,26,0.5185185185185185,0.37836508008969477,0.6565704071235272,0.8420729279252565,0.15792707207474355,0.4459615755523744,0.6582553858823315,-1.0297431765101408,1.400366707328759,-104.50999853079009,11.722639087331755,True,61,0.9999988827818006,1.0,0.2320561059057456,1.0,0.9999999999995458,1.0,0.8463283532772833,1.0,False,False,False,False,False
bag8,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,61,-1.3365696773720601,0.0,0.0,0.0,0.9603829851015003,-4.588009817436108,1.914870462691987,21,24,16,0.5675675675675675,0.3948844214177602,0.7290206268187069,0.7929083527933003,0.2070916472066997,0.2556878907926148,0.8379956999560818,-0.5008108928138341,1.4262347998333589,-96.54107836486553,12.191750167933296,True,61,0.9999988827818006,1.0,0.2840114018834739,1.0,0.9999999999995458,1.0,0.9810681365339494,1.0,False,False,False,False,False
bag8,target_enc_standard_m10,train_only_version,baselines,61,-1.4079686342462774,0.0,0.0,0.0030485789725497,0.9603829851015003,-4.918922426607175,2.1029851581146204,25,24,12,0.6756756756756757,0.5021467164866031,0.8198613519479433,0.7871876975231598,0.21281230247684024,0.02351551371975802,0.9899630740401335,-0.0825052387174354,1.6198033669987737,-104.16328509776392,11.690160360462116,True,61,0.9999988827818006,1.0,0.28401555751530777,1.0,0.5281557889221321,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_standard_m20,train_only_version,baselines,61,-1.4904618274535948,0.0,0.0,0.0,0.9603829851015003,-4.9836201872498656,2.0026965323426764,22,25,14,0.6111111111111112,0.43463804744842544,0.7685755983378573,0.8016082471832626,0.19839175281673732,0.12149247701745483,0.9337509180186316,-0.216674154375841,1.342365556633055,-102.99099239791924,11.883243758232702,True,61,0.9999988827818006,1.0,0.28285556837237796,1.0,0.9999999999995458,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,target_enc_standard_m5,train_only_version,baselines,61,-1.5804806037059878,0.0,0.0,0.0025270455620528,0.9603829851015003,-5.378962648229605,2.2180014408176296,24,24,13,0.6486486486486487,0.4746112556260257,0.7979001847159973,0.7957266108231655,0.20427338917683446,0.04943587479647249,0.976484486280242,-0.151015375070365,1.6641627470866296,-113.01561200825536,11.509352622357143,True,61,0.9999988827818006,1.0,0.2840114018834739,1.0,0.5932304975576699,1.0,0.9995893023442477,1.0,False,False,False,False,False
bag8,targeted_groupby_top3,test_time_variant,M14_groupby,61,-1.000861798106224,-0.0416195504313597,-0.11175356227843025,0.0,0.9603829851015003,-2.0834784674481144,0.08175487123566616,17,10,34,0.3333333333333333,0.2075833349137364,0.4792125542306297,0.9653247995350314,0.034675200464968664,0.9945132185501397,0.012046453849224648,-2.647103998529976,0.551250815761334,-21.261271853110667,13.07147261179188,True,61,0.9999988827818006,1.0,0.06241536083694359,1.0,0.9999999999995458,1.0,0.023441748030923637,0.85529822329495,False,False,False,False,False
bag8,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,61,-0.7071728186938482,-0.0770885212989811,-0.17818039765376173,0.0,0.9603829851015003,-1.6412718887612154,0.22692625137351896,14,10,37,0.27450980392156865,0.1589272653864144,0.4174475230491968,0.932406668248031,0.06759333175196895,0.9996894782718861,0.0008845985918934929,-2.043541375377232,0.6493763444481228,-21.81382279357906,13.07147261179188,True,61,0.9999988827818006,1.0,0.11243363471611782,1.0,0.9999999999995458,1.0,0.0021590202920790335,0.07607547890284039,False,False,False,False,False
bag8,targeted_groupby_top5,test_time_variant,M14_groupby,61,-0.9761761717521847,-0.0536291420006735,-0.2060911821236185,0.0,0.9603829851015003,-1.901788194531949,-0.05056414897242034,15,12,34,0.30612244897959184,0.18251944764587352,0.4541524365052456,0.9804620345808646,0.019537965419135443,0.9980991727951256,0.004699620761936529,-2.874360421662258,0.5283973916934689,-21.491780514746427,7.148047025114,True,61,0.9999988827818006,1.0,0.0380198245993987,1.0,0.9999999999995458,1.0,0.009952138084100885,0.36187079866911276,False,True,False,True,False
bag8,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,61,-0.8004189445869027,-0.0770885212989811,-0.2060911821236185,0.0,0.9603829851015003,-1.62319543954762,0.022357550373814816,11,12,38,0.22448979591836735,0.11774342055419094,0.3662430188592764,0.9718251137891705,0.02817488621082946,0.9999807704415282,7.098534259952771e-05,-2.043541375377232,0.4604666544292677,-21.465985474214037,7.148047025114,True,61,0.9999988827818006,1.0,0.052015174543069774,1.0,0.9999999999995458,1.0,0.00022715309631848868,0.007098534259952771,False,False,False,False,False
bag8,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,61,-3.975878699175108,-2.300367366322404,-6.04731040340338,-0.8438952961975623,0.9603829851015003,-6.279438786538813,-1.672318611811403,14,0,47,0.22950819672131148,0.13153147464979353,0.35498082921750024,0.9994878958964744,0.00051210410352565,0.9999961674158098,1.3595938411409271e-05,-14.992804747502442,3.687655709251504,-27.264645673196565,27.22834366626193,True,61,0.9999988827818006,1.0,0.0030726246211539,0.061964596526603646,0.9999999999995458,1.0,6.751086659458397e-05,0.0016451085477805218,False,True,False,True,False
bag8,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,61,-3.0347627272359388,-2.539381356572306,-4.924511597062932,-0.8446367925310543,0.9603829851015003,-5.298503614659495,-0.771021839812382,16,0,45,0.26229508196721313,0.15796059753603497,0.39070585284081005,0.9952751620021177,0.004724837997882246,0.9999558122183622,0.00013213933091364924,-11.585903346451353,5.239451509121171,-23.88989827326217,28.81074603618689,True,61,0.9999988827818006,1.0,0.011531807994831245,0.4063360678178732,0.9999999999995458,1.0,0.0003883278296237855,0.012817515098623977,False,True,False,True,False
bag8,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,61,-3.892289957664465,-2.07626210994422,-6.04731040340338,-0.8438952961975623,0.9603829851015003,-6.206519696971717,-1.578060218357213,14,0,47,0.22950819672131148,0.13153147464979353,0.35498082921750024,0.9993289934062966,0.0006710065937034485,0.9999961674158098,1.3595938411409271e-05,-14.775363095594392,3.690486046247965,-27.264645673196565,28.26803925235741,True,61,0.9999988827818006,1.0,0.003578701833085059,0.07917877805700693,0.9999999999995458,1.0,6.751086659458397e-05,0.0016451085477805218,False,True,False,True,False
bag8,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,61,-4.687252626255336,-3.565829256968901,-7.532753619406269,-1.0132267841652909,0.9603829851015003,-6.983009002825538,-2.3914962496851335,15,0,46,0.2459016393442623,0.14464272123647304,0.3729407034981439,0.9999334548380784,6.654516192161562e-05,0.9999864040615886,4.418778163779378e-05,-15.574197029837201,2.838855525946024,-27.00363930901013,27.684255780486893,True,61,0.9999988827818006,1.0,0.000958250331671265,0.00898359685941811,0.9999999999995458,1.0,0.00015150096561529296,0.004993219325070697,False,True,False,True,False
bag8,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,61,-6.266325329092858,-5.932176730130204,-8.73152930633551,-2.176412932516282,0.9603829851015003,-9.094771483402319,-3.4378791747833963,12,0,49,0.19672131147540983,0.10599421987043234,0.31842119542926983,0.9999797937225517,2.0206277448320302e-05,0.999999770558439,9.84939209043318e-07,-18.984924093739416,2.994429071049429,-33.17262590800208,27.602405319134515,True,61,0.9999988827818006,1.0,0.00036371299406976544,0.0027682600104198814,0.9999999999995458,1.0,7.464802426433568e-06,0.0001260722187575447,False,True,False,True,False
bag8,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,61,-4.48756762372959,-2.826283726007017,-8.457578210404968,-1.0634385675869296,0.9603829851015003,-6.961621431352878,-2.0135138161063018,15,0,46,0.2459016393442623,0.14464272123647304,0.3729407034981439,0.9997045676084928,0.00029543239150723276,0.9999864040615886,4.418778163779378e-05,-16.6598208222276,3.2072775193959457,-24.58737110835405,27.167367667917063,True,61,0.9999988827818006,1.0,0.002469771764209757,0.03781534611292579,0.9999999999995458,1.0,0.00015150096561529296,0.004993219325070697,False,True,False,True,False
bag8,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,61,-5.554301657313202,-3.3863717742283925,-7.766489896457998,-1.2040440158291297,0.9603829851015003,-7.929072029066669,-3.1795312855597344,15,0,46,0.2459016393442623,0.14464272123647304,0.3729407034981439,0.9999915475073408,8.452492659249342e-06,0.9999864040615886,4.418778163779378e-05,-18.478503810546787,1.956344309982276,-28.30767477459341,28.10839500668146,True,61,0.9999988827818006,1.0,0.00024642511572519005,0.0012002539576134064,0.9999999999995458,1.0,0.00015150096561529296,0.004993219325070697,False,True,False,True,False
bag8,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,61,-5.585167257733459,-3.998311963249108,-8.016479308532958,-1.0675289443184015,0.9603829851015003,-7.993120301614242,-3.177214213852675,15,0,46,0.2459016393442623,0.14464272123647304,0.3729407034981439,0.9999902933224867,9.706677513308648e-06,0.9999864040615886,4.418778163779378e-05,-17.368163164860622,2.766885556944976,-28.535050312912063,27.920068700886453,True,61,0.9999988827818006,1.0,0.00024642511572519005,0.0013589348518632106,0.9999999999995458,1.0,0.00015150096561529296,0.004993219325070697,False,True,False,True,False
bag8,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,61,-2.937316496617938,-2.5103717903643195,-4.925548837431658,-0.949334856867988,0.9603829851015003,-4.94841551318798,-0.926217480047896,17,0,44,0.2786885245901639,0.17147208426028065,0.40828746675617905,0.9975484867134707,0.002451513286529248,0.9998678606690864,0.00036495225546738427,-10.928549252306125,2.810714177442025,-18.55486338455848,29.063431938438963,True,61,0.9999988827818006,1.0,0.007871678122604432,0.24760284193945406,0.9999999999995458,1.0,0.0009384486569161309,0.03430551201393412,False,True,False,True,False
bag8,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,61,-5.52438225098633,-3.415627351356352,-7.766489896457998,-1.2272211857137842,0.9603829851015003,-7.894790944878704,-3.153973557093955,15,0,46,0.2459016393442623,0.14464272123647304,0.3729407034981439,0.9999910307532198,8.969246780157717e-06,0.9999864040615886,4.418778163779378e-05,-18.478503810546787,1.956344309982276,-28.30238444283742,27.85053009828041,True,61,0.9999988827818006,1.0,0.00024642511572519005,0.0012646637960022382,0.9999999999995458,1.0,0.00015150096561529296,0.004993219325070697,False,True,False,True,False
bag8,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,61,-5.585307380864946,-3.7388938128406286,-7.945906575556737,-1.3595580752343797,0.9603829851015003,-8.001553147293208,-3.1690616144366843,15,0,46,0.2459016393442623,0.14464272123647304,0.3729407034981439,0.9999897322868448,1.0267713155216252e-05,0.9999864040615886,4.418778163779378e-05,-18.053530118951063,2.321944592186828,-28.32625680695701,27.03166826072652,True,61,0.9999988827818006,1.0,0.00024642511572519005,0.001427212128575059,0.9999999999995458,1.0,0.00015150096561529296,0.004993219325070697,False,True,False,True,False
bag8,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,61,-5.472447254330382,-3.0899133230362525,-8.24631680408262,-1.269549414263135,0.9603829851015003,-7.883021599661647,-3.061872908999118,15,0,46,0.2459016393442623,0.14464272123647304,0.3729407034981439,0.9999862372086991,1.3762791301004994e-05,0.9999864040615886,4.418778163779378e-05,-17.18605876783631,2.521702567896268,-28.900441130813565,28.43137897510925,True,61,0.9999988827818006,1.0,0.0002831202781921027,0.0018992651995386892,0.9999999999995458,1.0,0.00015150096561529296,0.004993219325070697,False,True,False,True,False
bag8,train_only_scaling,train_only_version,baselines,61,-0.23400542166942537,0.0,-0.0005007484587821,0.0308017551187575,0.9603829851015003,-0.5436420861992718,0.07563124286042103,29,9,23,0.5576923076923077,0.41327556067234394,0.6953043752882531,0.9320713456923455,0.06792865430765452,0.24422783468994602,0.8341251183152547,-0.4959512237684906,0.4632926988456964,-7.006008882988126,1.6939491440568348,True,61,0.9999988827818006,1.0,0.11243363471611782,1.0,0.9999999999995458,1.0,0.9810681365339494,1.0,False,False,False,False,False
tabicl,adversarial_lgbm_both_ratio,test_time_variant,M6_adversarial,38,-1.374078781771633,-0.2421861137907632,-0.6289629899906385,0.1023419889675874,0.9664475603203755,-2.7786727156891455,0.03051515214587952,15,0,23,0.39473684210526316,0.2403878936440354,0.5661384613904705,0.9725380136814362,0.0274619863185638,0.928346672852058,0.1279375397716649,-4.116873579553463,0.5877965456134208,-19.05876039619673,6.218664202867216,True,38,0.9999999999919571,1.0,0.03635167067461481,0.9935050812827833,1.0,1.0,0.15018754668847617,1.0,False,False,False,False,False
tabicl,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,M6_adversarial,38,-1.1585207888893692,-0.33010440454012835,-1.0862753740784463,0.0987597372538833,0.9664475603203755,-2.4549640237455623,0.13792244596682424,14,0,24,0.3684210526315789,0.21812503509615175,0.5400572140755622,0.9608381657170101,0.03916183428298991,0.9635243057418847,0.07165332714794204,-3.6584706628587487,0.7021343302739774,-21.117856256599104,5.727780647803932,True,38,0.9999999999919571,1.0,0.04895229285373738,1.0,1.0,1.0,0.08560353243338208,1.0,False,False,False,False,False
tabicl,adversarial_lgbm_cal_iso_feature,test_time_variant,M6_adversarial,38,-1.1586680616272973,-0.3300962005605202,-1.0862010093641534,0.0988013358702035,0.9664475603203755,-2.4550898283673543,0.13775370511275997,14,0,24,0.3684210526315789,0.21812503509615175,0.5400572140755622,0.9608587045823869,0.039141295417613145,0.9635243057418847,0.07165332714794204,-3.6584706628587487,0.7022715793012433,-21.117860908033908,5.727521505216837,True,38,0.9999999999919571,1.0,0.04895229285373738,1.0,1.0,1.0,0.08560353243338208,1.0,False,False,False,False,False
tabicl,adversarial_lgbm_cal_platt_feature,test_time_variant,M6_adversarial,38,-2.410781047746378,-0.4340507576492045,-1.0838605377706252,0.0095883722426332,0.9664475603203755,-4.718402292111936,-0.10315980338082076,13,0,25,0.34210526315789475,0.19632909294904957,0.5135267551606642,0.9794669023814934,0.020533097618506652,0.9832237801601877,0.036475694258115254,-5.7435834613126975,0.5941722735449397,-39.69203348663209,2.397298353975881,True,38,0.9999999999919571,1.0,0.03046118877470767,0.9239893928327993,1.0,1.0,0.04602073574622018,1.0,False,True,False,False,False
tabicl,adversarial_lgbm_feature,test_time_variant,M6_adversarial,38,-1.3739829594202329,-0.24218277774989966,-0.6289629899906385,0.102297067022321,0.9664475603203755,-2.778524205990215,0.03055828714974962,15,0,23,0.39473684210526316,0.2403878936440354,0.5661384613904705,0.9725342932680688,0.027465706731931192,0.928346672852058,0.1279375397716649,-4.116361704309482,0.5878291604715852,-19.057593061371776,6.218664202867216,True,38,0.9999999999919571,1.0,0.03635167067461481,0.9935050812827833,1.0,1.0,0.15018754668847617,1.0,False,False,False,False,False
tabicl,adversarial_logreg_feature,test_time_variant,M6_adversarial,38,-1.4529675322874265,-0.5045787021799044,-1.152395849275932,-0.076050729570819,0.9664475603203755,-2.4585460530886025,-0.44738901148625043,11,0,27,0.2894736842105263,0.15424628678790978,0.4590320669242925,0.9970938312611718,0.002906168738828202,0.9974511783511844,0.006926482630660757,-4.652001467454975,0.410830970484756,-12.205042932754498,2.162239976966868,True,38,0.9999999999919571,1.0,0.006751932169566012,0.22668116162859975,1.0,1.0,0.010625854035672753,0.35325061416369863,False,True,False,True,False
tabicl,adversarial_rf_feature,test_time_variant,M6_adversarial,38,-1.6761668959112979,-0.26087335088539243,-1.6150027604145247,0.0187447889989304,0.9664475603203755,-3.2437363747078582,-0.10859741711473747,13,0,25,0.34210526315789475,0.19632909294904957,0.5135267551606642,0.9816095782339234,0.01839042176607661,0.9832237801601877,0.036475694258115254,-6.026701843072859,0.5599064227621648,-20.35124628801325,10.583895803976374,True,38,0.9999999999919571,1.0,0.027895583577756653,0.8643498230056006,1.0,1.0,0.04602073574622018,1.0,False,True,False,False,False
tabicl,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,38,-1.5697702035022605,-1.1667522092296343,-2.09257117249144,-0.2539388064630921,0.9664475603203755,-2.6275654402303745,-0.5119749667741467,10,0,28,0.2631578947368421,0.1340337230249736,0.43100824370223956,0.9976382753447531,0.0023617246552469343,0.9991709737369092,0.0025488216488156468,-6.9606691025616,1.4628612582034728,-8.400189652585206,7.098251481977902,True,38,0.9999999999919571,1.0,0.005973619193959972,0.20074659569598943,1.0,1.0,0.0041962307632940525,0.14273401233367622,False,True,False,True,False
tabicl,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,38,-1.5953745458609516,-1.069108321180415,-2.2980357514078884,-0.4596384767444892,0.9664475603203755,-2.5149913538671327,-0.6757577378547704,8,0,30,0.21052631578947367,0.09554111545587421,0.3731882836016394,0.9994100308818261,0.0005899691181738428,0.9999419164960273,0.0002359933714615181,-5.56791085563781,1.2168965318664102,-8.255479071811754,5.074181608944282,True,38,0.9999999999919571,1.0,0.002245251632776444,0.0607668191719058,1.0,1.0,0.0005057000817032531,0.01887946971692145,False,True,False,True,False
