model,method_key,omitted_dataset,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent
bag8,joint_freq_combined__sel_combined_intersection,Diabetes130US,85,0.2684716053145761,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.04805355467118877,0.4888896559579634,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.008789994244925154,0.9912100057550748,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,E-CommereShippingData,85,0.27645248201459804,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.05623592360556004,0.496669040423636,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.007249442545347765,0.9927505574546522,0.21109555249615783,0.8490637547564961,-0.20820399104224124,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,Fitness_Club,85,0.2749538997311663,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.054610226959226627,0.49529757250310597,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.0075387442417427,0.9924612557582573,0.21109555249615783,0.8490637547564961,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,Food_Delivery_Time,85,0.2742750331858521,0.0,-0.0003162236035135,0.0010286982291316,0.9705436382142211,0.053887378496718596,0.49466268787498563,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.00767000794297525,0.9923299920570248,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,GiveMeSomeCredit,85,0.2742777693250338,0.0,-0.0003162236035135,0.0010286982291316,0.9705436382142211,0.05389027489230236,0.4946652637577652,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.007669478728217895,0.9923305212717821,0.21109555249615783,0.8490637547564961,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,HR_Analytics_Job_Change_of_Data_Scientists,85,0.27296242397348874,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.05251375690190199,0.4934110910450755,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.007923955463605902,0.9920760445363941,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,Is-this-a-good-customer,85,0.25861283204338803,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.03956554351909844,0.4776601205676776,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.0106178195411631,0.989382180458837,0.2832867211993425,0.7889044475038421,-0.22224500186046606,0.9093346357803668,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,MIC,85,0.2170794735103106,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.025241155341012067,0.4089177916796091,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.01352290735628854,0.9864770926437115,0.2832867211993425,0.7889044475038421,-0.22224500186046606,0.9093346357803668,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,Marketing_Campaign,85,0.24217467577583876,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.029507949761040653,0.45484140179063687,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.013058340672238693,0.9869416593277613,0.2832867211993425,0.7889044475038421,-0.22224500186046606,0.9093346357803668,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,QSAR-TID-11,85,0.2744807942083563,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.05410557506275626,0.49485601335395635,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.007630213532876783,0.9923697864671231,0.21109555249615783,0.8490637547564961,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,QSAR_fish_toxicity,85,0.2742774705470098,0.0,-0.0003162236035135,0.0010286982291316,0.9705436382142211,0.053889958608074995,0.4946649824859446,42,8,35,0.5454545454545454,0.4279049290065848,0.6594015897233974,0.007669536516797647,0.9923304634832024,0.24719113684775001,0.8189841011301693,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,airfoil_self_noise,85,0.27026000619360524,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.04978538215881825,0.49073463022839225,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.008446118127178066,0.9915538818728219,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,bank-marketing,85,0.27350704596890424,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.053079850554038466,0.49393424138377,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.007818580407526681,0.9921814195924733,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
