estimator,model,method_key,method_role,family,model_roster_datasets,execution_n_datasets,execution_coverage_pct,near_perfect_datasets_masked,n_fold_cells,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent,t_p_positive_bh,t_p_positive_holm,t_p_negative_bh,t_p_negative_holm,sign_p_positive_bh,sign_p_positive_holm,sign_p_negative_bh,sign_p_negative_holm,positive_mean_ci,negative_mean_ci,reliable_positive_strict,consistently_harmful_strict,never_exceeds_inductive
masked_lift_pct,bag8,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,selective,92,92,100.0,6,194,86,0.11997652881836753,0.0,-0.0148775824374754,7.002564989695236e-05,0.9601463714394649,-0.21469312284397135,0.4546461804807064,36,9,41,0.4675324675324675,0.35285110493551364,0.5847867538713791,0.23896737211621466,0.7610326278837853,0.75280886315225,0.32439558115532247,-0.259482801135476,0.8939109215105663,-9.652956660837363,9.30016270231862,True,0.9999999995529569,1.0,0.8239751760546247,1.0,0.9999999999999998,1.0,0.45352391928511104,1.0,False,False,False,False,False
masked_lift_pct,bag8,freq_ratio_log__sel_combined_union,test_time_variant,selective,92,92,100.0,6,194,86,0.06726230468335528,1.7323036046916503e-05,-0.0001457789468246,0.0093897774530081,0.9601463714394649,-0.3084550444751931,0.44297965384190363,43,7,36,0.5443037974683544,0.4283275132863719,0.6568588760599843,0.36138106709073026,0.6386189329092697,0.2499484384301635,0.8159061830846844,-0.39541610164303675,0.9227099560642507,-9.865746125620095,8.777321374171192,True,0.9999999995529569,1.0,0.7073932795302681,1.0,0.9999999999999998,1.0,0.9739581916817598,1.0,False,False,False,False,False
masked_lift_pct,bag8,joint_groupby_combined__sel_combined_intersection,test_time_variant,selective,92,92,100.0,6,194,86,0.06280970402665186,0.0,-0.0074755086292219,0.0005689213864234,0.9601463714394649,-0.1767006767279264,0.3023200847812301,38,9,39,0.4935064935064935,0.3775768715593877,0.6099506321807169,0.3017194038603419,0.6982805961396581,0.5900535481254756,0.5,-0.4199776656590824,0.8480440164901533,-6.785694039395449,5.999296345664706,True,0.9999999995529569,1.0,0.7617606503341725,1.0,0.9999999999999998,1.0,0.6428571428571429,1.0,False,False,False,False,False
masked_lift_pct,bag8,joint_groupby_combined__sel_combined_union,test_time_variant,selective,92,91,98.91304347826087,6,192,85,0.043322585904815455,0.0,-0.0317107000281265,0.0535687538418498,0.9705436382142211,-0.40926263138044894,0.4959078031900799,42,4,39,0.5185185185185185,0.4046619658648989,0.6309811325292203,0.4247452470789854,0.5752547529210146,0.41215660755260414,0.6715037662068212,-0.8792735583157119,0.9369331784096259,-10.110641726787485,10.476826539022769,True,0.9999999995529569,1.0,0.6421448404699698,1.0,0.9999999999999998,1.0,0.833590882187778,1.0,False,False,False,False,False
masked_lift_pct,bag8,groupby_shift_cohen_d__sel_combined_union,test_time_variant,selective,92,92,100.0,6,194,86,0.03813699687003655,-0.00041003444061865,-0.0272050726024778,0.0125562162262493,0.9601463714394649,-0.4420941179295752,0.5183681116696484,39,4,43,0.47560975609756095,0.3641162065084406,0.5889165809722925,0.43745663001732704,0.562543369982673,0.7094427729116766,0.37032642067289134,-0.9369644562004752,0.8749472248773549,-9.627448314009314,13.962365852951471,True,0.9999999995529569,1.0,0.632861291230507,1.0,0.9999999999999998,1.0,0.5030849488386449,1.0,False,False,False,False,False
masked_lift_pct,bag8,freq_ratio_v2_diff_gated,test_time_variant,M2_freq_ratio,92,92,100.0,6,194,86,0.033537477008698705,0.0,0.0,0.0,0.9601463714394649,-0.023469950149860815,0.09054490416725822,22,49,15,0.5945945945945946,0.4209972493731196,0.7524576235233262,0.12269594032323004,0.8773040596767699,0.1620043000439182,0.9061292205005884,-0.042910956523608296,0.11182835237269714,-0.8699992932029336,1.2338831027056756,True,0.9999999995529569,1.0,0.9357909969885546,1.0,0.9999999999999998,1.0,0.9990659494845124,1.0,False,False,False,False,False
masked_lift_pct,bag8,joint_scaling,test_time_variant,M5_joint_scaling,92,92,100.0,6,194,86,0.0279053230573047,7.2083957328516345e-06,0.0,0.0266676611763055,0.9601463714394649,-0.10012697126633074,0.15593761738094014,44,12,30,0.5945945945945946,0.47410196045513436,0.7072744508168056,0.33292782860819947,0.6670721713918006,0.06508884015956379,0.959746571284959,-0.40828144327947613,0.4624496584695693,-3.196198315585136,2.11334763939006,True,0.9999999995529569,1.0,0.7332701731329717,1.0,0.6248528655318123,1.0,0.9990659494845124,1.0,False,False,False,False,False
masked_lift_pct,bag8,freq_ratio_v2_both_gated,test_time_variant,M2_freq_ratio,92,92,100.0,6,194,86,0.0012271447520206967,0.0,0.0,0.0,0.9601463714394649,-0.07208622948411908,0.07454051898816047,18,49,19,0.4864864864864865,0.31921410648154025,0.6560031843342338,0.48676453690955335,0.5132354630904468,0.6285853206354659,0.5,-0.09068137941967744,0.1089498518036833,-1.4981716597219563,1.8628634291179968,True,0.9999999995529569,1.0,0.5819362731104278,1.0,0.9999999999999998,1.0,0.6428571428571429,1.0,False,False,False,False,False
masked_lift_pct,bag8,freq_ratio_v2_ratio_gated,test_time_variant,M2_freq_ratio,92,92,100.0,6,194,86,-0.02253460027229045,0.0,0.0,0.0,0.9601463714394649,-0.141836306428315,0.09676710588373408,19,49,18,0.5135135135135135,0.34399681566576623,0.6807858935184596,0.6459097907677959,0.35409020923220413,0.5,0.6285853206354659,-0.1401330208784092,0.0603959960731935,-3.56803035688646,1.7274895139993505,True,0.9999999995529569,1.0,0.4112015333019145,1.0,0.9999999999999998,1.0,0.794002510276378,1.0,False,False,False,False,False
masked_lift_pct,bag8,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,92,92,100.0,6,194,86,-0.03703560260858657,0.0,0.0,0.1614223329792663,0.9601463714394649,-0.7486634591575552,0.6745922539403821,41,25,20,0.6721311475409836,0.5399808515604616,0.78693366418863,0.5410856903928473,0.45891430960715285,0.004926724097629634,0.9977779902644666,-0.508647180145053,1.1674242388502312,-24.008272021148017,10.123885394680592,True,0.9999999995529569,1.0,0.5244734966938889,1.0,0.1505493838352474,0.699594821863408,0.9990659494845124,1.0,False,False,False,False,False
masked_lift_pct,bag8,target_enc_oof_absolute,test_time_variant,M4_target_encoding,92,92,100.0,6,194,86,-0.06910700408563958,0.0,0.0,0.1055535841470495,0.9601463714394649,-0.7447785320310079,0.6065645238597286,42,25,19,0.6885245901639344,0.5570633722889327,0.80096640688272,0.5803293827377771,0.41967061726222293,0.0022220097355334346,0.9990659494845123,-0.42872759866473303,0.8943717539142342,-22.137072899164924,9.61493949614759,True,0.9999999995529569,1.0,0.4834605510860808,1.0,0.1505493838352474,0.31996940191681456,0.9990659494845124,1.0,False,False,False,False,False
masked_lift_pct,bag8,adversarial_reweight_lgbm_ratio_hard_tempered,test_time_variant,M6_adversarial,92,92,100.0,6,194,86,-0.10220835433699436,0.0,-0.0392586258538386,0.0381711340193505,0.9601463714394649,-0.407186474855003,0.20276976618101422,36,10,40,0.47368421052631576,0.3579182134918077,0.5915633489250534,0.7464992256785786,0.2535007743214214,0.7167132788006575,0.3655044411113028,-0.9415739197852275,0.5730219310910318,-7.911319946707671,4.775622052410957,True,0.9999999995529569,1.0,0.3042009291857057,1.0,0.9999999999999998,1.0,0.5012632335240724,1.0,False,False,False,False,False
masked_lift_pct,bag8,adversarial_reweight_lgbm_raw_hard,test_time_variant,M6_adversarial,92,92,100.0,6,194,86,-0.15334586851630846,0.0,-0.0570142459923069,0.0138957709349785,0.9601463714394649,-0.37431409496835716,0.06762235793574023,34,10,42,0.4473684210526316,0.3331131078209215,0.5658511778841637,0.9143669579838747,0.0856330420161253,0.8490637547564961,0.21109555249615783,-1.0633270701500044,0.6871514604464107,-4.470975838283839,3.2530007157437555,True,0.9999999995529569,1.0,0.12980166368760046,1.0,0.9999999999999998,1.0,0.31018121999435433,1.0,False,False,False,False,False
masked_lift_pct,bag8,target_enc_oof_ratio,test_time_variant,M4_target_encoding,92,92,100.0,6,194,86,-0.1620962051478658,0.0,0.0,0.087903187020473,0.9601463714394649,-0.8332235434829312,0.5090311331871995,39,24,23,0.6290322580645161,0.49694156537407697,0.7483582843555379,0.6838487445469593,0.3161512554530407,0.02794861334985556,0.9849920678254663,-0.4681432723081155,0.7568817832095459,-23.429482895944364,9.79142810819316,True,0.9999999995529569,1.0,0.3701282990669744,1.0,0.3483848807544543,1.0,0.9990659494845124,1.0,False,False,False,False,False
masked_lift_pct,bag8,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,92,92,100.0,6,194,86,-0.1682225885895738,0.0,0.0,0.0586854820094445,0.9601463714394649,-0.8398358160983229,0.5033906389191752,38,25,23,0.6229508196721312,0.48963305879472174,0.7439064996561002,0.6901192347359264,0.30988076526407354,0.03608871925046129,0.9801914925507501,-0.5352714332387573,0.7568817832095459,-23.429482895944364,9.79142810819316,True,0.9999999995529569,1.0,0.36576090326251304,1.0,0.39975196708203276,1.0,0.9990659494845124,1.0,False,False,False,False,False
masked_lift_pct,bag8,train_only_scaling,train_only_version,baselines,92,92,100.0,6,194,86,-0.1838196729436559,0.0,-0.0021199478495196,0.0133176894529781,0.9601463714394649,-0.3946254321830305,0.026986086295718692,39,12,35,0.527027027027027,0.4074981907994533,0.6443261343574859,0.9567051603571977,0.04329483964280237,0.36377354174473486,0.7193096278505091,-0.43575585451748,0.27717319401313845,-6.486350771867994,1.6573770664118654,True,0.9999999995529569,1.0,0.07334655186545341,1.0,0.9999999999999998,1.0,0.8778015797497739,1.0,False,False,False,False,False
masked_lift_pct,bag8,target_enc_oof_diff,test_time_variant,M4_target_encoding,92,92,100.0,6,194,86,-0.22271715275324885,0.0,0.0,0.1095074775478683,0.9601463714394649,-0.9106303080458559,0.4651960025393581,39,24,23,0.6290322580645161,0.49694156537407697,0.7483582843555379,0.7392539624540115,0.26074603754598846,0.02794861334985556,0.9849920678254663,-0.6062335320355949,0.8327825274695402,-21.681239409916515,10.64048268059896,True,0.9999999995529569,1.0,0.3103093339390276,1.0,0.3483848807544543,1.0,0.9990659494845124,1.0,False,False,False,False,False
masked_lift_pct,bag8,adversarial_reweight_lgbm_ratio_winsorize_tempered,test_time_variant,M6_adversarial,92,92,100.0,6,194,86,-0.2834815324650534,-0.0268690579225968,-0.1273155715287816,0.0179779328276096,0.9601463714394649,-0.6549875171675693,0.08802445223746247,36,1,49,0.4235294117647059,0.31700625863423393,0.5355379402931036,0.9335326825863987,0.06646731741360133,0.9358017985367996,0.09638021767077938,-1.5778025237981657,0.583434009293736,-10.47278680913123,6.993920386686905,True,0.9999999995529569,1.0,0.10294017519504219,1.0,0.9999999999999998,1.0,0.15251375103947507,1.0,False,False,False,False,False
masked_lift_pct,bag8,pca_train_only_10,train_only_version,baselines,92,92,100.0,6,194,86,-0.2864103043022415,-0.1056068798304197,-0.3675528728746453,0.0,0.9601463714394649,-0.9396000518867895,0.36677944328230644,31,3,52,0.37349397590361444,0.2697126474776737,0.4865844000882309,0.8071173116397472,0.1928826883602528,0.9923838990690027,0.013767089006147266,-3.0594641916502114,1.2504133293622348,-8.976845588223066,14.98263320181466,True,0.9999999995529569,1.0,0.2571769178136704,1.0,0.9999999999999998,1.0,0.02388507008295429,0.8535595183811305,False,False,False,False,False
masked_lift_pct,bag8,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,test_time_variant,M6_adversarial,92,92,100.0,6,194,86,-0.3880594829761934,0.0,-0.0751305101809478,0.018433759637884,0.9601463714394649,-0.7663009193396925,-0.009818046612694364,35,9,42,0.45454545454545453,0.34059841027660265,0.5720950709934152,0.9777662916894397,0.02223370831056025,0.8189841011301693,0.24719113684775001,-1.0690288623855202,0.6049768962793529,-10.24638892700934,3.826419538063738,True,0.9999999995529569,1.0,0.04104684611180354,1.0,0.9999999999999998,1.0,0.3489757226085882,1.0,False,True,False,False,False
masked_lift_pct,bag8,pseudo_label_lgbm_conf90_iter1,test_time_variant,M7_pseudo_label,92,65,70.65217391304348,6,143,59,-0.43064816236665276,0.003948738525119,-0.1088407423837708,0.2376390745806017,0.9636568200429461,-1.6544136936584608,0.7931173689251554,31,0,28,0.5254237288135594,0.39119289567264237,0.6570163507523057,0.7580026442774205,0.24199735572257952,0.3974218269914305,0.6985383993714248,-4.361109037578168,2.5596113089546213,-24.35854184800678,14.32653029303729,True,0.9999999995529569,1.0,0.29283713633656683,1.0,0.9999999999999998,1.0,0.8597395684571383,1.0,False,False,False,False,False
masked_lift_pct,bag8,adversarial_reweight_lgbm_cal_iso_ratio_hard,test_time_variant,M6_adversarial,92,92,100.0,6,194,86,-0.4387900978344336,-0.05463423571397815,-0.1531132336854616,0.0,0.9601463714394649,-0.7742173292594623,-0.1033628664094049,27,9,50,0.35064935064935066,0.24532249650618057,0.4678467758113498,0.9945185720414765,0.005481427958523478,0.9970646460551315,0.0058363605121915345,-1.6166778818862455,0.2937457337019498,-7.9975139797968815,3.826419538063738,True,0.9999999995529569,1.0,0.011780979492945983,0.4275513807648313,0.9999999999999998,1.0,0.011205812183407746,0.4085452358534074,False,True,False,True,False
masked_lift_pct,bag8,adversarial_reweight_lgbm_ratio_hard,test_time_variant,M6_adversarial,92,92,100.0,6,194,86,-0.5148809412813528,-0.06489579563473766,-0.3321770616448861,0.0,0.9601463714394649,-0.8832169766697885,-0.14654490589291702,25,10,51,0.32894736842105265,0.2254298046273536,0.4462565948263053,0.9966477082788193,0.003352291721180742,0.9991190639985297,0.0019181178758073132,-1.7769144739382585,0.5187732041536635,-7.911319946707671,4.983772769408258,True,0.9999999995529569,1.0,0.00778596786854882,0.2782402128580016,0.9999999999999998,1.0,0.0038902672410739874,0.14194072280974118,False,True,False,True,False
masked_lift_pct,bag8,groupby_train_only,train_only_version,baselines,92,87,94.56521739130434,6,187,81,-0.5775490291280754,0.0,-0.008191193826094,0.0175280724657358,0.9551714776142014,-2.1014486210841623,0.9463505628280118,32,14,35,0.47761194029850745,0.3540148779322069,0.6032515951296268,0.7735349690093902,0.22646503099060983,0.6872965855291758,0.40359734568351235,-0.8950209001508426,0.7624995945852598,-59.27325907253087,11.88018824665337,True,0.9999999995529569,1.0,0.27636410561565944,1.0,0.9999999999999998,1.0,0.5381297942446831,1.0,False,False,False,False,False
