model,dataset,method_key,method_role,family,dataset_family,task_type,n_folds,single_fold,n_train,n_test,n_features,n_cat,n_num,cat_frac,domain_auc,mean_ks,shift_bin,source_id,source_dataset,err_base_mean,err_method_mean,abs_delta_mean,near_perfect_base,relative_mask_reason,primary_effect_unmasked_pct,primary_effect_pct,sensitivity_effect_unmasked_pct,sensitivity_effect_pct
bag8,in_vehicle_coupon_recommendation,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1720102230427978,-0.0050454917606101,False,included_if_finite,-3.021890744149294,-3.021890744149294,-3.044542401493682,-3.044542401493682
bag8,in_vehicle_coupon_recommendation,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1719777726978104,-0.0050130414156227,False,included_if_finite,-3.002455295274422,-3.002455295274422,-3.015417883061508,-3.015417883061508
bag8,in_vehicle_coupon_recommendation,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1722466945174716,-0.0052819632352839,False,included_if_finite,-3.163520340326781,-3.163520340326781,-3.201039470029869,-3.201039470029869
bag8,in_vehicle_coupon_recommendation,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1729184085190674,-0.0059536772368797,False,included_if_finite,-3.565829256968901,-3.565829256968901,-3.586933385467951,-3.586933385467951
bag8,in_vehicle_coupon_recommendation,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.176869374218834,-0.0099046429366463,False,included_if_finite,-5.932176730130204,-5.932176730130204,-5.960903232841088,-5.960903232841088
bag8,in_vehicle_coupon_recommendation,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1722180956386226,-0.0052533643564349,False,included_if_finite,-3.146391645763946,-3.146391645763946,-3.179413475572616,-3.179413475572616
bag8,in_vehicle_coupon_recommendation,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1753059841521454,-0.0083412528699577,False,included_if_finite,-4.99581726386286,-4.99581726386286,-5.020078130265659,-5.020078130265659
bag8,in_vehicle_coupon_recommendation,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1755929215117528,-0.0086281902295651,False,included_if_finite,-5.167672336131013,-5.167672336131013,-5.187732390619754,-5.187732390619754
bag8,in_vehicle_coupon_recommendation,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1751886606627783,-0.0082239293805906,False,included_if_finite,-4.925548837431658,-4.925548837431658,-4.933390950673348,-4.933390950673348
bag8,in_vehicle_coupon_recommendation,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1755929215117528,-0.0086281902295651,False,included_if_finite,-5.167672336131013,-5.167672336131013,-5.187732390619754,-5.187732390619754
bag8,in_vehicle_coupon_recommendation,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1744536573424935,-0.0074889260603058,False,included_if_finite,-4.485334119844006,-4.485334119844006,-4.521109123133282,-4.521109123133282
bag8,in_vehicle_coupon_recommendation,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1722247123165835,-0.0052599810343958,False,included_if_finite,-3.150354565303933,-3.150354565303933,-3.182395991072605,-3.182395991072605
bag8,in_vehicle_coupon_recommendation,train_only_scaling,train_only_version,baselines,TabArena_IID,classification,3,False,8456,4228,24,22,2,0.9166666666666666,0.4999967486682508,0.0148968616209672,DAUC < 0.55,source::in_vehicle_coupon_recommendation,,0.1669647312821877,0.1669655673555063,-8.360733186144979e-07,False,included_if_finite,-0.0005007484587821,-0.0005007484587821,-0.0004743053588332,-0.0004743053588332
bag8,jm1,adversarial_lgbm_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2569706641004419,-0.0046295558630803,False,included_if_finite,-1.834641963577991,-1.834641963577991,-1.8634478645685848,-1.8634478645685848
bag8,jm1,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2536729511140471,-0.0013318428766856,False,included_if_finite,-0.5277946530348354,-0.5277946530348354,-0.4889741795797087,-0.4889741795797087
bag8,jm1,adversarial_lgbm_cal_iso_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2531213838776818,-0.0007802756403203,False,included_if_finite,-0.3092146363985977,-0.3092146363985977,-0.2871763475880023,-0.2871763475880023
bag8,jm1,adversarial_lgbm_cal_platt_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2552998427231969,-0.0029587344858354,False,included_if_finite,-1.172513866845805,-1.172513866845805,-1.1468899510140715,-1.1468899510140715
bag8,jm1,adversarial_lgbm_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.255314962176817,-0.0029738539394555,False,included_if_finite,-1.1785055396753752,-1.1785055396753752,-1.191227645344821,-1.191227645344821
bag8,jm1,adversarial_logreg_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2534430653837686,-0.0011019571464071,False,included_if_finite,-0.4366934718264805,-0.4366934718264805,-0.4314487506909581,-0.4314487506909581
bag8,jm1,adversarial_reweight_lgbm_cal_iso_ratio_hard,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2522239949003175,0.0001171133370439,False,included_if_finite,0.0464107246980104,0.0464107246980104,0.0630412545588488,0.0630412545588488
bag8,jm1,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2522854333154982,5.567492186327646e-05,False,included_if_finite,0.0220633579095198,0.0220633579095198,0.0321084034373715,0.0321084034373715
bag8,jm1,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2517223553649389,0.0006187528724225,False,included_if_finite,0.2452049437147421,0.2452049437147421,0.2649688479235442,0.2649688479235442
bag8,jm1,adversarial_reweight_lgbm_ratio_hard,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2541301891191604,-0.0017890808817989,False,included_if_finite,-0.7089930349818743,-0.7089930349818743,-0.7259541960692165,-0.7259541960692165
bag8,jm1,adversarial_reweight_lgbm_ratio_hard_tempered,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2527358817764539,-0.0003947735390923,False,included_if_finite,-0.156444402519251,-0.156444402519251,-0.1491672687611921,-0.1491672687611921
bag8,jm1,adversarial_reweight_lgbm_ratio_normalize,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2540474210549852,-0.0017063128176236,False,included_if_finite,-0.6761929633829843,-0.6761929633829843,-0.6818378123853859,-0.6818378123853859
bag8,jm1,adversarial_reweight_lgbm_ratio_winsorize,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2522960510136769,4.505722368456736e-05,False,included_if_finite,0.0178556811449634,0.0178556811449634,0.0319886273332667,0.0319886273332667
bag8,jm1,adversarial_reweight_lgbm_ratio_winsorize_tempered,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2526114815739843,-0.0002703733366228,False,included_if_finite,-0.1071459733657458,-0.1071459733657458,-0.0900508797121656,-0.0900508797121656
bag8,jm1,adversarial_reweight_lgbm_raw_hard,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2524348863401782,-9.377810281674392e-05,False,included_if_finite,-0.0371632285646192,-0.0371632285646192,-0.043355329150414,-0.043355329150414
bag8,jm1,adversarial_rf_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2554505504445267,-0.0031094422071651,False,included_if_finite,-1.2322376757735145,-1.2322376757735145,-1.2325777933164908,-1.2325777933164908
bag8,jm1,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.252670215742399,-0.0003291075050375,False,included_if_finite,-0.1304216769659233,-0.1304216769659233,-0.118993207287663,-0.118993207287663
bag8,jm1,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2519998651785883,0.0003412430587731,False,included_if_finite,0.135230863158514,0.135230863158514,0.1598896566431875,0.1598896566431875
bag8,jm1,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2527094662828813,-0.0003683580455198,False,included_if_finite,-0.145976233556576,-0.145976233556576,-0.1496571076903556,-0.1496571076903556
bag8,jm1,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2522312440092455,0.0001098642281159,False,included_if_finite,0.0435379827263767,0.0435379827263767,0.0620738104078327,0.0620738104078327
bag8,jm1,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.251680584204005,0.0006605240333564,False,included_if_finite,0.2617583944091924,0.2617583944091924,0.2650591617994219,0.2650591617994219
bag8,jm1,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2524823025410417,-0.0001411943036802,False,included_if_finite,-0.0559537463659888,-0.0559537463659888,-0.0271871381710572,-0.0271871381710572
bag8,jm1,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2526238872446893,-0.0002827790073278,False,included_if_finite,-0.1120622039362206,-0.1120622039362206,-0.1098390326391615,-0.1098390326391615
bag8,jm1,cluster_membership_k5_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2538304145594707,-0.0014893063221092,False,included_if_finite,-0.5901956809622768,-0.5901956809622768,-0.582806153914223,-0.582806153914223
bag8,jm1,freq_enc_train_only,train_only_version,baselines,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,freq_ratio_log,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,freq_ratio_log__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523385124088497,2.59582851180884e-06,False,included_if_finite,0.0010286982291316,0.0010286982291316,0.001049761981973,0.001049761981973
bag8,jm1,freq_ratio_log__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523488983841479,-7.790146786423868e-06,False,included_if_finite,-0.0030871493118339,-0.0030871493118339,-0.0030297928820376,-0.0030297928820376
bag8,jm1,freq_ratio_v2_both_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,freq_ratio_v2_diff_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,freq_ratio_v2_ratio_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,freq_ratio_v2_ratio_ungated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,groupby_shift_cohen_d,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2533596635260514,-0.0010185552886899,False,included_if_finite,-0.4036422348323231,-0.4036422348323231,-0.4195917189354025,-0.4195917189354025
bag8,jm1,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2524903922726075,-0.0001492840352459,False,included_if_finite,-0.0591596178239725,-0.0591596178239725,-0.0496460162304428,-0.0496460162304428
bag8,jm1,groupby_shift_cohen_d__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2537017937516322,-0.0013606855142707,False,included_if_finite,-0.5392246724187317,-0.5392246724187317,-0.5546683764976608,-0.5546683764976608
bag8,jm1,groupby_shift_cohen_d_min10,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523472411178523,-6.132880490783421e-06,False,included_if_finite,-0.0024303929445433,-0.0024303929445433,-0.017002684543806,-0.017002684543806
bag8,jm1,groupby_shift_ratio_log,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2538680297058134,-0.0015269214684519,False,included_if_finite,-0.6051021488800306,-0.6051021488800306,-0.6303481743373743,-0.6303481743373743
bag8,jm1,groupby_shift_ratio_raw,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2540184855231097,-0.0016773772857482,False,included_if_finite,-0.6647261310156546,-0.6647261310156546,-0.6762410830429131,-0.6762410830429131
bag8,jm1,groupby_train_only,train_only_version,baselines,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2522866677478309,5.444048953062719e-05,False,included_if_finite,0.0215741659814771,0.0215741659814771,0.0253057190383823,0.0253057190383823
bag8,jm1,inductive_baseline,inductive_reference,reference,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,joint_freq_combined,test_time_variant,M1_joint_freq,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,joint_freq_combined__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523385124088497,2.59582851180884e-06,False,included_if_finite,0.0010286982291316,0.0010286982291316,0.001049761981973,0.001049761981973
bag8,jm1,joint_freq_combined__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523488983841479,-7.790146786423868e-06,False,included_if_finite,-0.0030871493118339,-0.0030871493118339,-0.0030297928820376,-0.0030297928820376
bag8,jm1,joint_freq_separate,test_time_variant,M1_joint_freq,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523411082373615,0.0,False,included_if_finite,0.0,0.0,0.0,0.0
bag8,jm1,joint_freq_separate__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523385124088497,2.59582851180884e-06,False,included_if_finite,0.0010286982291316,0.0010286982291316,0.001049761981973,0.001049761981973
bag8,jm1,joint_freq_separate__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2523488983841479,-7.790146786423868e-06,False,included_if_finite,-0.0030871493118339,-0.0030871493118339,-0.0030297928820376,-0.0030297928820376
bag8,jm1,joint_groupby_combined,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2499635506756144,0.0023775575617471,False,included_if_finite,0.9421998573100804,0.9421998573100804,0.9401028947407432,0.9401028947407432
bag8,jm1,joint_groupby_combined__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2497354045718037,0.0026057036655577,False,included_if_finite,1.0326116437226471,1.0326116437226471,1.0510934868797606,1.0510934868797606
bag8,jm1,joint_groupby_combined__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.250761957224475,0.0015791510128865,False,included_if_finite,0.6258001416880191,0.6258001416880191,0.616539385774595,0.616539385774595
bag8,jm1,joint_groupby_mean_only,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.252369097001497,-2.7988764135566942e-05,False,included_if_finite,-0.0110916387468821,-0.0110916387468821,-0.0065333742768349,-0.0065333742768349
bag8,jm1,joint_groupby_separate,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2530798326580488,-0.0007387244206873,False,included_if_finite,-0.2927483460175939,-0.2927483460175939,-0.2977892571619429,-0.2977892571619429
bag8,jm1,joint_pca_10,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2487096441125475,0.003631464124814,False,included_if_finite,1.4391092082381212,1.4391092082381212,1.4340861831502922,1.4340861831502922
bag8,jm1,joint_pca_5,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2515653156682832,0.0007757925690783,False,included_if_finite,0.3074380446758371,0.3074380446758371,0.3017115061286635,0.3017115061286635
bag8,jm1,joint_pca_var90,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2507824837301159,0.0015586245072455,False,included_if_finite,0.6176657137367532,0.6176657137367532,0.5795430991883234,0.5795430991883234
bag8,jm1,joint_pca_var95,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.250445858690184,0.0018952495471774,False,included_if_finite,0.7510665069262972,0.7510665069262972,0.713675865910869,0.713675865910869
bag8,jm1,joint_scaling,test_time_variant,M5_joint_scaling,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2518022300394827,0.0005388781978787,False,included_if_finite,0.2135514905371265,0.2135514905371265,0.2352407651351354,0.2352407651351354
bag8,jm1,joint_tsne_2d_p30,test_time_variant,M3b_joint_tsne,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.250664437874113,0.0016766703632484,False,included_if_finite,0.6644459854203933,0.6644459854203933,0.6797866709528999,0.6797866709528999
bag8,jm1,joint_tsne_2d_p50,test_time_variant,M3b_joint_tsne,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2514386307541685,0.0009024774831929,False,included_if_finite,0.3576418798731908,0.3576418798731908,0.3540531980959593,0.3540531980959593
bag8,jm1,joint_tsne_3d_p30,test_time_variant,M3b_joint_tsne,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2501615833945205,0.002179524842841,False,included_if_finite,0.8637216734385048,0.8637216734385048,0.8832519333193477,0.8832519333193477
bag8,jm1,label_prop_k10_a05,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2490896018301181,0.0032515064072434,False,included_if_finite,1.2885361524943864,1.2885361524943864,1.3233016270836353,1.3233016270836353
bag8,jm1,label_prop_k15_a05,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2489153988114063,0.0034257094259552,False,included_if_finite,1.3575708888196036,1.3575708888196036,1.3878355901645183,1.3878355901645183
bag8,jm1,label_prop_k15_a08,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2462068038387125,0.006134304398649,False,included_if_finite,2.4309572235368218,2.4309572235368218,2.460131171002535,2.460131171002535
bag8,jm1,label_prop_v3_adaptive,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,7256,3629,21,0,21,0.0,0.5013936268693818,0.0156089518163831,DAUC < 0.55,source::jm1,,0.2523411082373615,0.2565693182417989,-0.0042282100044374,False,included_if_finite,-1.675593023258102,-1.675593023258102,-1.668846411821706,-1.668846411821706
