model,dataset,method_key,method_role,family,dataset_family,task_type,n_folds,single_fold,n_train,n_test,n_features,n_cat,n_num,cat_frac,domain_auc,mean_ks,shift_bin,source_id,source_dataset,err_base_mean,err_method_mean,abs_delta_mean,near_perfect_base,relative_mask_reason,primary_effect_unmasked_pct,primary_effect_pct,sensitivity_effect_unmasked_pct,sensitivity_effect_pct,gap_window_order
bag8,tabred_sberbank__gap_near,leaf_density_conf_shallow,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.2265311490062835,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.2477962699761038,0.2466063157011302,0.0011899542749735,False,included_if_finite,0.4802147647696011,0.4802147647696011,0.4802147647696011,0.4802147647696011,1
bag8,tabred_sberbank__gap_far,leaf_density_conf_shallow,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.235749592588427,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.3592567871384393,0.3621646991099316,-0.0029079119714923,False,included_if_finite,-0.809424365967999,-0.809424365967999,-0.809424365967999,-0.809424365967999,2
bag8,tabred_weather__gap_near,leaf_density_conf_shallow,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.0948655339805825,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6630001348379588,1.673560104366693,-0.0105599695287341,False,included_if_finite,-0.6349951095922866,-0.6349951095922866,-0.6349951095922866,-0.6349951095922866,1
bag8,tabred_weather__gap_far,leaf_density_conf_shallow,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.1012016963019497,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6422974554212553,1.639024735152962,0.0032727202682931,False,included_if_finite,0.1992769493425116,0.1992769493425116,0.1992769493425116,0.1992769493425116,2
bag8,tabred_weather__gap_maxdiff,leaf_density_conf_shallow,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.2280292319342118,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.7941261827455273,1.7909981197387776,0.0031280630067496,False,included_if_finite,0.1743502233473223,0.1743502233473223,0.1743502233473223,0.1743502233473223,3
bag8,tabred_delivery_eta__gap_near,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.946211,0.1571228260314691,0.75 <= DAUC < 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5743301179802871,0.5736625988363679,0.0006675191439191,False,included_if_finite,0.1162256902470281,0.1162256902470281,0.1162256902470281,0.1162256902470281,1
bag8,tabred_delivery_eta__gap_far,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.999999625,0.2379337040655923,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5576152367232049,0.5573571930149867,0.0002580437082182,False,included_if_finite,0.0462763015111687,0.0462763015111687,0.0462763015111687,0.0462763015111687,2
bag8,tabred_delivery_eta__gap_maxdiff,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,1.0,0.2496496029927623,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5533970341678441,0.552342009373017,0.0010550247948271,False,included_if_finite,0.190645184142263,0.190645184142263,0.190645184142263,0.190645184142263,3
bag8,tabred_homesite__gap_near,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0437974647176086,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.0459653482601032,0.0461172415420532,-0.0001518932819499,False,included_if_finite,-0.3304517156934433,-0.3304517156934433,-0.3304517156934433,-0.3304517156934433,1
bag8,tabred_homesite__gap_far,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0830990647492541,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.1040477118497644,0.1027962197016978,0.0012514921480666,False,included_if_finite,1.2028060260216749,1.2028060260216749,1.2028060260216749,1.2028060260216749,2
bag8,tabred_sberbank__gap_near,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.2265311490062835,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.2477962699761038,0.2503404980739817,-0.0025442280978778,False,included_if_finite,-1.0267418868424592,-1.0267418868424592,-1.0267418868424592,-1.0267418868424592,1
bag8,tabred_sberbank__gap_far,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.235749592588427,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.3592567871384393,0.3587524370449642,0.0005043500934751,False,included_if_finite,0.1403870745191384,0.1403870745191384,0.1403870745191384,0.1403870745191384,2
bag8,tabred_weather__gap_near,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.0948655339805825,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6630001348379588,1.6614296012793697,0.0015705335585891,False,included_if_finite,0.0944397733763377,0.0944397733763377,0.0944397733763377,0.0944397733763377,1
bag8,tabred_weather__gap_maxdiff,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.2280292319342118,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.7941261827455273,1.7993990212758688,-0.0052728385303415,False,included_if_finite,-0.2938945198532578,-0.2938945198532578,-0.2938945198532578,-0.2938945198532578,2
bag8,tabred_delivery_eta__gap_near,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.946211,0.1571228260314691,0.75 <= DAUC < 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5743301179802871,0.5727085053254118,0.0016216126548752,False,included_if_finite,0.2823485316385443,0.2823485316385443,0.2823485316385443,0.2823485316385443,1
bag8,tabred_delivery_eta__gap_far,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.999999625,0.2379337040655923,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5576152367232049,0.5574111958839436,0.0002040408392612,False,included_if_finite,0.0365916900801209,0.0365916900801209,0.0365916900801209,0.0365916900801209,2
bag8,tabred_delivery_eta__gap_maxdiff,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,1.0,0.2496496029927623,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5533970341678441,0.5533875558849201,9.47828292408026e-06,False,included_if_finite,0.0017127455224498,0.0017127455224498,0.0017127455224498,0.0017127455224498,3
bag8,tabred_homesite__gap_near,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0437974647176086,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.0459653482601032,0.046089032789691,-0.0001236845295877,False,included_if_finite,-0.2690821113502372,-0.2690821113502372,-0.2690821113502372,-0.2690821113502372,1
bag8,tabred_homesite__gap_far,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0830990647492541,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.1040477118497644,0.0995107137655185,0.0045369980842459,False,included_if_finite,4.360497702051266,4.360497702051266,4.360497702051266,4.360497702051266,2
bag8,tabred_sberbank__gap_near,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.2265311490062835,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.2477962699761038,0.2511197138325363,-0.0033234438564324,False,included_if_finite,-1.3412001144137422,-1.3412001144137422,-1.3412001144137422,-1.3412001144137422,1
bag8,tabred_sberbank__gap_far,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.235749592588427,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.3592567871384393,0.3604112074370547,-0.0011544202986153,False,included_if_finite,-0.3213356963442822,-0.3213356963442822,-0.3213356963442822,-0.3213356963442822,2
bag8,tabred_weather__gap_near,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.0948655339805825,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6630001348379588,1.6615073058306098,0.001492829007349,False,included_if_finite,0.0897672210648677,0.0897672210648677,0.0897672210648677,0.0897672210648677,1
bag8,tabred_weather__gap_far,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.1012016963019497,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6422974554212553,1.639167065189677,0.0031303902315782,False,included_if_finite,0.1906104293862699,0.1906104293862699,0.1906104293862699,0.1906104293862699,2
bag8,tabred_weather__gap_maxdiff,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.2280292319342118,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.7941261827455273,1.8037551519223856,-0.0096289691768582,False,included_if_finite,-0.5366940892709793,-0.5366940892709793,-0.5366940892709793,-0.5366940892709793,3
bag8,tabred_delivery_eta__gap_near,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.946211,0.1571228260314691,0.75 <= DAUC < 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5743301179802871,0.5732438771419546,0.0010862408383325,False,included_if_finite,0.1891317909902496,0.1891317909902496,0.1891317909902496,0.1891317909902496,1
bag8,tabred_delivery_eta__gap_far,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.999999625,0.2379337040655923,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5576152367232049,0.5586351232612266,-0.0010198865380216,False,included_if_finite,-0.1829014831113582,-0.1829014831113582,-0.1829014831113582,-0.1829014831113582,2
bag8,tabred_delivery_eta__gap_maxdiff,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,1.0,0.2496496029927623,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5533970341678441,0.5532009999277894,0.0001960342400547,False,included_if_finite,0.0354237966507259,0.0354237966507259,0.0354237966507259,0.0354237966507259,3
bag8,tabred_homesite__gap_near,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0437974647176086,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.0459653482601032,0.0461923744690175,-0.0002270262089143,False,included_if_finite,-0.4939072964914363,-0.4939072964914363,-0.4939072964914363,-0.4939072964914363,1
bag8,tabred_homesite__gap_far,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0830990647492541,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.1040477118497644,0.1069971538996292,-0.0029494420498648,False,included_if_finite,-2.834701501291573,-2.834701501291573,-2.834701501291573,-2.834701501291573,2
bag8,tabred_sberbank__gap_near,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.2265311490062835,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.2477962699761038,0.250875148247607,-0.0030788782715031,False,included_if_finite,-1.2425038810310176,-1.2425038810310176,-1.2425038810310176,-1.2425038810310176,1
bag8,tabred_sberbank__gap_far,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.235749592588427,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.3592567871384393,0.3567501906760013,0.002506596462438,False,included_if_finite,0.6977172184841952,0.6977172184841952,0.6977172184841952,0.6977172184841952,2
bag8,tabred_weather__gap_near,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.0948655339805825,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6630001348379588,1.6628665835412664,0.0001335512966924,False,included_if_finite,0.0080307447903767,0.0080307447903767,0.0080307447903767,0.0080307447903767,1
bag8,tabred_weather__gap_far,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.1012016963019497,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6422974554212553,1.638707084413899,0.0035903710073563,False,included_if_finite,0.2186188010889556,0.2186188010889556,0.2186188010889556,0.2186188010889556,2
bag8,tabred_weather__gap_maxdiff,leaf_density_embed_k20,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.2280292319342118,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.7941261827455273,1.792393677350066,0.0017325053954613,False,included_if_finite,0.0965654150819033,0.0965654150819033,0.0965654150819033,0.0965654150819033,3
bag8,tabred_delivery_eta__gap_near,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.946211,0.1571228260314691,0.75 <= DAUC < 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5743301179802871,0.5729381788434318,0.0013919391368553,False,included_if_finite,0.2423587224974835,0.2423587224974835,0.2423587224974835,0.2423587224974835,1
bag8,tabred_delivery_eta__gap_far,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.999999625,0.2379337040655923,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5576152367232049,0.5582321704010879,-0.0006169336778829,False,included_if_finite,-0.110637880253835,-0.110637880253835,-0.110637880253835,-0.110637880253835,2
bag8,tabred_delivery_eta__gap_maxdiff,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,1.0,0.2496496029927623,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5533970341678441,0.5530103931122932,0.0003866410555509,False,included_if_finite,0.0698668463470128,0.0698668463470128,0.0698668463470128,0.0698668463470128,3
bag8,tabred_homesite__gap_near,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0437974647176086,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.0459653482601032,0.0460928301217395,-0.0001274818616363,False,included_if_finite,-0.277343404242211,-0.277343404242211,-0.277343404242211,-0.277343404242211,1
bag8,tabred_homesite__gap_far,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0830990647492541,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.1040477118497644,0.1045714724344886,-0.0005237605847241,False,included_if_finite,-0.5033850100234836,-0.5033850100234836,-0.5033850100234836,-0.5033850100234836,2
bag8,tabred_sberbank__gap_near,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.2265311490062835,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.2477962699761038,0.2488202706119878,-0.001024000635884,False,included_if_finite,-0.4132429580085118,-0.4132429580085118,-0.4132429580085118,-0.4132429580085118,1
bag8,tabred_sberbank__gap_far,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.235749592588427,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.3592567871384393,0.3569162054040353,0.0023405817344039,False,included_if_finite,0.6515066153787233,0.6515066153787233,0.6515066153787233,0.6515066153787233,2
bag8,tabred_weather__gap_near,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.0948655339805825,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6630001348379588,1.6621740667033764,0.0008260681345824,False,included_if_finite,0.0496733654602442,0.0496733654602442,0.0496733654602442,0.0496733654602442,1
bag8,tabred_weather__gap_far,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.1012016963019497,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6422974554212553,1.6367290924401006,0.0055683629811547,False,included_if_finite,0.3390593441385075,0.3390593441385075,0.3390593441385075,0.3390593441385075,2
bag8,tabred_weather__gap_maxdiff,leaf_density_embed_k5,test_time_variant,M18_leaf_density,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.2280292319342118,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.7941261827455273,1.7981549555590752,-0.0040287728135479,False,included_if_finite,-0.2245534819286115,-0.2245534819286115,-0.2245534819286115,-0.2245534819286115,3
bag8,tabred_delivery_eta__gap_near,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.946211,0.1571228260314691,0.75 <= DAUC < 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5743301179802871,0.5739786333716211,0.0003514846086659,False,included_if_finite,0.0611990556758557,0.0611990556758557,0.0611990556758557,0.0611990556758557,1
bag8,tabred_delivery_eta__gap_far,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.999999625,0.2379337040655923,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5576152367232049,0.5580551111392441,-0.0004398744160392,False,included_if_finite,-0.0788849348206673,-0.0788849348206673,-0.0788849348206673,-0.0788849348206673,2
bag8,tabred_delivery_eta__gap_maxdiff,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,1.0,0.2496496029927623,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5533970341678441,0.5528479954702782,0.0005490386975659,False,included_if_finite,0.099212439472422,0.099212439472422,0.099212439472422,0.099212439472422,3
bag8,tabred_homesite__gap_near,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0437974647176086,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.0459653482601032,0.0459881322523956,-2.278399229238559e-05,False,included_if_finite,-0.0495677573537749,-0.0495677573537749,-0.0495677573537749,-0.0495677573537749,1
bag8,tabred_homesite__gap_far,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0830990647492541,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.1040477118497644,0.1056990088149638,-0.0016512969651993,False,included_if_finite,-1.5870574526268424,-1.5870574526268424,-1.5870574526268424,-1.5870574526268424,2
bag8,tabred_sberbank__gap_near,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.2265311490062835,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.2477962699761038,0.2812504900822078,-0.033454220106104,False,included_if_finite,-13.500695595349429,-13.500695595349429,-13.500695595349429,-13.500695595349429,1
bag8,tabred_sberbank__gap_far,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.235749592588427,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.3592567871384393,0.4564243101251117,-0.0971675229866724,False,included_if_finite,-27.04681622319052,-27.04681622319052,-27.04681622319052,-27.04681622319052,2
bag8,tabred_weather__gap_near,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.0948655339805825,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6630001348379588,1.6693074841773,-0.006307349339341,False,included_if_finite,-0.3792753354139478,-0.3792753354139478,-0.3792753354139478,-0.3792753354139478,1
bag8,tabred_weather__gap_far,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.1012016963019497,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6422974554212553,1.63725377626751,0.0050436791537453,False,included_if_finite,0.3071111836102584,0.3071111836102584,0.3071111836102584,0.3071111836102584,2
bag8,tabred_weather__gap_maxdiff,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.2280292319342118,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.7941261827455273,1.787079690988958,0.0070464917565693,False,included_if_finite,0.3927534096730141,0.3927534096730141,0.3927534096730141,0.3927534096730141,3
bag8,tabred_delivery_eta__gap_near,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.946211,0.1571228260314691,0.75 <= DAUC < 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5743301179802871,0.5745570684778148,-0.0002269504975277,False,included_if_finite,-0.0395156880028942,-0.0395156880028942,-0.0395156880028942,-0.0395156880028942,1
bag8,tabred_delivery_eta__gap_far,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.999999625,0.2379337040655923,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5576152367232049,0.5556286094900148,0.00198662723319,False,included_if_finite,0.3562720496779109,0.3562720496779109,0.3562720496779109,0.3562720496779109,2
bag8,tabred_delivery_eta__gap_maxdiff,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,1.0,0.2496496029927623,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5533970341678441,0.553485912098915,-8.887793107081876e-05,False,included_if_finite,-0.0160604277911367,-0.0160604277911367,-0.0160604277911367,-0.0160604277911367,3
bag8,tabred_homesite__gap_near,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0437974647176086,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.0459653482601032,0.0467408177120586,-0.0007754694519553,False,included_if_finite,-1.687074027085048,-1.687074027085048,-1.687074027085048,-1.687074027085048,1
bag8,tabred_homesite__gap_far,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,classification,1,True,8000,5000,299,16,283,0.0535117056856187,1.0,0.0830990647492541,DAUC >= 0.95,source::tabred_homesite,tabred_homesite,0.1040477118497644,0.1046688468777387,-0.0006211350279742,False,included_if_finite,-0.5969713479822526,-0.5969713479822526,-0.5969713479822526,-0.5969713479822526,2
bag8,tabred_sberbank__gap_near,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.2265311490062835,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.2477962699761038,0.250807902146874,-0.0030116321707701,False,included_if_finite,-1.2153662244635952,-1.2153662244635952,-1.2153662244635952,-1.2153662244635952,1
bag8,tabred_sberbank__gap_far,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,6282,2323,392,10,382,0.0255102040816326,1.0,0.235749592588427,DAUC >= 0.95,source::tabred_sberbank,tabred_sberbank,0.3592567871384393,0.4107379240140337,-0.0514811368755944,False,included_if_finite,-14.329899592337052,-14.329899592337052,-14.329899592337052,-14.329899592337052,2
bag8,tabred_weather__gap_near,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.0948655339805825,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6630001348379588,1.676214984525232,-0.0132148496872732,False,included_if_finite,-0.7946391230185263,-0.7946391230185263,-0.7946391230185263,-0.7946391230185263,1
bag8,tabred_weather__gap_far,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.1012016963019497,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.6422974554212553,1.637311077139581,0.0049863782816743,False,included_if_finite,0.3036221157875045,0.3036221157875045,0.3036221157875045,0.3036221157875045,2
bag8,tabred_weather__gap_maxdiff,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,103,0,103,0.0,1.0,0.2280292319342118,DAUC >= 0.95,source::tabred_weather,tabred_weather,1.7941261827455273,1.790542856299553,0.0035833264459743,False,included_if_finite,0.1997254418577655,0.1997254418577655,0.1997254418577655,0.1997254418577655,3
bag8,tabred_delivery_eta__gap_near,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.946211,0.1571228260314691,0.75 <= DAUC < 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5743301179802871,0.5731480535781477,0.0011820644021394,False,included_if_finite,0.2058161961445295,0.2058161961445295,0.2058161961445295,0.2058161961445295,1
bag8,tabred_delivery_eta__gap_far,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,0.999999625,0.2379337040655923,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5576152367232049,0.5566892636113697,0.0009259731118351,False,included_if_finite,0.1660595067804471,0.1660595067804471,0.1660595067804471,0.1660595067804471,2
bag8,tabred_delivery_eta__gap_maxdiff,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,TabReD_gap,regression,1,True,8000,5000,226,1,225,0.0044247787610619,1.0,0.2496496029927623,DAUC >= 0.95,source::tabred_delivery_eta,tabred_delivery_eta,0.5533970341678441,0.5528750830246416,0.0005219511432025,False,included_if_finite,0.0943176618189499,0.0943176618189499,0.0943176618189499,0.0943176618189499,3
