model,pair_label,pair_quality,joint_key,train_only_key,source_dataset,n_windows,low_direct_test_time_premium_pct,high_direct_test_time_premium_pct,high_minus_low_direct_test_time_premium_pct,window_sequence,premium_sequence_pct,inference_status
tabicl,pca_var90,same_hyperparameters,joint_pca_var90,pca_train_only_var90,tabred_delivery_eta,3,-0.21041908470093573,-0.6477136993023015,-0.43729461460136576,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.210419;0.240753;-0.647714,descriptive_exact_pair_no_source_dataset_ci
tabicl,pca_var90,same_hyperparameters,joint_pca_var90,pca_train_only_var90,tabred_homesite,2,-8.475190673666283,-3.872925443850744,4.602265229815539,tabred_homesite__gap_near;tabred_homesite__gap_far,-8.475191;-3.872925,descriptive_exact_pair_no_source_dataset_ci
tabicl,pca_var90,same_hyperparameters,joint_pca_var90,pca_train_only_var90,tabred_weather,3,-0.4120661487151563,-1.653871965537208,-1.2418058168220518,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,-0.412066;0.577438;-1.653872,descriptive_exact_pair_no_source_dataset_ci
tabicl,pca_var95,same_hyperparameters,joint_pca_var95,pca_train_only_var95,tabred_delivery_eta,3,-0.4534906207349422,1.524362067272574,1.9778526880075162,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.453491;-0.327148;1.524362,descriptive_exact_pair_no_source_dataset_ci
tabicl,pca_var95,same_hyperparameters,joint_pca_var95,pca_train_only_var95,tabred_homesite,2,10.501068877418165,28.327117829380246,17.82604895196208,tabred_homesite__gap_near;tabred_homesite__gap_far,10.501069;28.327118,descriptive_exact_pair_no_source_dataset_ci
tabicl,pca_var95,same_hyperparameters,joint_pca_var95,pca_train_only_var95,tabred_weather,3,-1.10167035680437,-3.0797222777599735,-1.9780519209556036,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,-1.101670;2.875426;-3.079722,descriptive_exact_pair_no_source_dataset_ci
tabicl,scaling_train_only,closer_pair_but_cat_encoding_also_differs,joint_scaling,train_only_scaling,tabred_delivery_eta,3,0.0,0.0,0.0,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.000000;0.000005;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabicl,scaling_train_only,closer_pair_but_cat_encoding_also_differs,joint_scaling,train_only_scaling,tabred_homesite,2,0.0,-0.0015261450447689989,-0.0015261450447689989,tabred_homesite__gap_near;tabred_homesite__gap_far,0.000000;-0.001526,descriptive_exact_pair_no_source_dataset_ci
tabicl,scaling_train_only,closer_pair_but_cat_encoding_also_differs,joint_scaling,train_only_scaling,tabred_weather,3,-7.970794060858115e-06,1.1085938432646422e-05,1.9056732493504537e-05,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,-0.000008;-0.000009;0.000011,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m10,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m10,tabred_delivery_eta,3,-9.500350432360315e-06,4.913112218914159e-06,1.4413462651274475e-05,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.000010;-0.000019;0.000005,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m10,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m10,tabred_homesite,2,0.3458569267159313,-0.27137534476358305,-0.6172322714795144,tabred_homesite__gap_near;tabred_homesite__gap_far,0.345857;-0.271375,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m10,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m10,tabred_weather,3,1.9927167397140736e-05,0.0,-1.9927167397140736e-05,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.000020;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m20,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m20,tabred_delivery_eta,3,0.0,4.913112218914159e-06,4.913112218914159e-06,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.000000;-0.000014;0.000005,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m20,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m20,tabred_homesite,2,0.14879476242446385,-0.39200962462350414,-0.540804387047968,tabred_homesite__gap_near;tabred_homesite__gap_far,0.148795;-0.392010,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m20,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m20,tabred_weather,3,1.9927167397140736e-05,0.0,-1.9927167397140736e-05,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.000020;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m5,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m5,tabred_delivery_eta,3,-9.500350432360315e-06,4.913112218914159e-06,1.4413462651274475e-05,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.000010;-0.000019;0.000005,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m5,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m5,tabred_homesite,2,-0.4451347552192913,-0.4995291654710814,-0.05439441025179009,tabred_homesite__gap_near;tabred_homesite__gap_far,-0.445135;-0.499529,descriptive_exact_pair_no_source_dataset_ci
tabicl,target_sensitivity_m5,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m5,tabred_weather,3,0.0,0.0,0.0,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.000000;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabpfn,freq,same_hyperparameters,joint_freq_combined,freq_enc_train_only,tabred_delivery_eta,3,0.0,0.0,0.0,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.000000;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabpfn,freq,same_hyperparameters,joint_freq_combined,freq_enc_train_only,tabred_homesite,2,0.04008049499388807,3.956638331384516,3.916557836390628,tabred_homesite__gap_near;tabred_homesite__gap_far,0.040080;3.956638,descriptive_exact_pair_no_source_dataset_ci
tabpfn,freq,same_hyperparameters,joint_freq_combined,freq_enc_train_only,tabred_sberbank,2,1.4147608987379217,-0.879301864258356,-2.2940627629962775,tabred_sberbank__gap_near;tabred_sberbank__gap_far,1.414761;-0.879302,descriptive_exact_pair_no_source_dataset_ci
tabpfn,freq,same_hyperparameters,joint_freq_combined,freq_enc_train_only,tabred_weather,3,0.0,0.0,0.0,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.000000;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_10,same_hyperparameters,joint_pca_10,pca_train_only_10,tabred_delivery_eta,3,-0.034750993484131965,0.10228723637637349,0.13703822986050546,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.034751;0.033146;0.102287,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_10,same_hyperparameters,joint_pca_10,pca_train_only_10,tabred_homesite,2,0.16110031798327068,1.049926772821198,0.8888264548379274,tabred_homesite__gap_near;tabred_homesite__gap_far,0.161100;1.049927,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_10,same_hyperparameters,joint_pca_10,pca_train_only_10,tabred_sberbank,2,-2.3747313298025245,-1.6760182210403491,0.6987131087621754,tabred_sberbank__gap_near;tabred_sberbank__gap_far,-2.374731;-1.676018,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_10,same_hyperparameters,joint_pca_10,pca_train_only_10,tabred_weather,3,-0.27934198946316496,1.4075112935836582,1.6868532830468232,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,-0.279342;0.081942;1.407511,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_5,same_hyperparameters,joint_pca_5,pca_train_only_5,tabred_delivery_eta,3,-0.08987525108717716,-0.0052787254734396605,0.0845965256137375,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.089875;-0.021744;-0.005279,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_5,same_hyperparameters,joint_pca_5,pca_train_only_5,tabred_homesite,2,0.08049028468141513,-0.9165206383915923,-0.9970109230730074,tabred_homesite__gap_near;tabred_homesite__gap_far,0.080490;-0.916521,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_5,same_hyperparameters,joint_pca_5,pca_train_only_5,tabred_sberbank,2,-1.9877368968897364,-0.7447018249984941,1.2430350718912422,tabred_sberbank__gap_near;tabred_sberbank__gap_far,-1.987737;-0.744702,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_5,same_hyperparameters,joint_pca_5,pca_train_only_5,tabred_weather,3,-0.11481865370242325,0.8989776415797225,1.0137962952821458,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,-0.114819;0.000185;0.898978,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var90,same_hyperparameters,joint_pca_var90,pca_train_only_var90,tabred_delivery_eta,3,0.571085647785816,0.23466650249523216,-0.3364191452905839,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.571086;0.515599;0.234667,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var90,same_hyperparameters,joint_pca_var90,pca_train_only_var90,tabred_homesite,2,-3.2613780658956864,2.452166474077009,5.713544539972695,tabred_homesite__gap_near;tabred_homesite__gap_far,-3.261378;2.452166,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var90,same_hyperparameters,joint_pca_var90,pca_train_only_var90,tabred_sberbank,2,0.2881452145762668,-2.691068421394868,-2.9792136359711345,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.288145;-2.691068,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var90,same_hyperparameters,joint_pca_var90,pca_train_only_var90,tabred_weather,3,-0.03032249452470403,0.5974841068404879,0.627806601365192,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,-0.030322;0.124556;0.597484,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var95,same_hyperparameters,joint_pca_var95,pca_train_only_var95,tabred_delivery_eta,3,0.22089113101027716,-0.324717715909115,-0.5456088469193922,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.220891;0.447740;-0.324718,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var95,same_hyperparameters,joint_pca_var95,pca_train_only_var95,tabred_homesite,2,-0.1824571074213469,0.39040117349522807,0.572858280916575,tabred_homesite__gap_near;tabred_homesite__gap_far,-0.182457;0.390401,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var95,same_hyperparameters,joint_pca_var95,pca_train_only_var95,tabred_sberbank,2,-2.223021726123177,-0.703904742457866,1.519116983665311,tabred_sberbank__gap_near;tabred_sberbank__gap_far,-2.223022;-0.703905,descriptive_exact_pair_no_source_dataset_ci
tabpfn,pca_var95,same_hyperparameters,joint_pca_var95,pca_train_only_var95,tabred_weather,3,0.047312577403919656,0.2870624521253036,0.23974987472138398,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.047313;1.269124;0.287062,descriptive_exact_pair_no_source_dataset_ci
tabpfn,scaling_train_only,closer_pair_but_cat_encoding_also_differs,joint_scaling,train_only_scaling,tabred_delivery_eta,3,-0.007829911628219848,0.030039449717078087,0.03786936134529793,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.007830;-0.005565;0.030039,descriptive_exact_pair_no_source_dataset_ci
tabpfn,scaling_train_only,closer_pair_but_cat_encoding_also_differs,joint_scaling,train_only_scaling,tabred_homesite,2,-0.6234088655878169,-0.36758362527460364,0.2558252403132133,tabred_homesite__gap_near;tabred_homesite__gap_far,-0.623409;-0.367584,descriptive_exact_pair_no_source_dataset_ci
