model,method_key,method_role,family,shift_bin,roster_band_datasets,execution_n_datasets,near_perfect_datasets_masked,n_fold_cells,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent,band_status,t_p_positive_bh,t_p_positive_holm,t_p_negative_bh,t_p_negative_holm,sign_p_positive_bh,sign_p_positive_holm,sign_p_negative_bh,sign_p_negative_holm,positive_mean_ci,negative_mean_ci,reliable_positive_strict,consistently_harmful_strict,never_exceeds_inductive
bag8,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,DAUC < 0.55,57,44,6,122,38,0.005584904581991819,-0.055882196075154496,-0.2793980774800419,0.4237839433752923,0.9664475603203755,-0.8452759816178486,0.8564457907818321,18,0,20,0.47368421052631576,0.3098073016082087,0.6418165637394964,0.4947301197671979,0.5052698802328022,0.6864487149214256,0.43570733968226705,-2.514883128047338,2.249937223735692,-6.235435350610862,9.616518085672109,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.6496327031564599,1.0,0.9999999999994107,1.0,0.6604405990973311,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,DAUC < 0.55,57,44,6,122,38,0.414235278396067,0.0167746671007772,-0.1813374145867643,0.6934504656972046,0.9664475603203755,-0.420129481974462,1.2486000387665959,19,0,19,0.5,0.33378900611309653,0.6662109938869034,0.1604891862522839,0.8395108137477161,0.564292660317733,0.564292660317733,-2.2070773052766444,2.486758514995336,-4.470023303439024,9.493092896131284,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.915829978633872,1.0,0.9999999999994107,1.0,0.7738870770071766,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,DAUC < 0.55,57,44,6,122,38,0.2731515138732725,0.0660104451917138,-0.0627256441888603,0.6357120350995362,0.9664475603203755,-0.6282329234801179,1.1745359512266629,22,0,16,0.5789473684210527,0.40821445411990515,0.7369017627485159,0.2714834607335571,0.7285165392664429,0.2088460954182665,0.8720624602283351,-2.2764617156868034,2.7012541130250862,-5.98663190104402,9.651031124928746,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.8338270796456047,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,DAUC < 0.55,57,44,6,122,38,-0.19687430376829873,0.0,-0.083142720760744,0.0,0.9664475603203755,-0.8882388458150434,0.49449023827844596,12,12,14,0.46153846153846156,0.26587121742295106,0.6662917815247077,0.7162772292252229,0.28372277077477714,0.7214014530181885,0.42250949144363403,-2.1240482070933107,1.720500521323405,-5.859040164718197,4.735291806335023,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.38183251393988704,1.0,0.9999999999994107,1.0,0.6472485826370564,1.0,False,False,False,False,False
bag8,target_enc_absolute,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-2.2396688080761886,0.0,0.0,0.0009652159651517,0.9511261076817297,-6.924968482215878,2.445630866063501,19,19,13,0.59375,0.4064492465764764,0.7630158994482569,0.8291955715552,0.17080442844480004,0.18854279373772442,0.8923364251386374,-0.216674154375841,2.0211318582735487,-114.27183069908864,10.504186639560237,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.2616961397017877,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_diff,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-1.7814246384201802,0.0,0.0,0.0009652159651517,0.9511261076817297,-6.10799338965832,2.54514411281796,19,20,12,0.6129032258064516,0.42186958913404127,0.7815004015014309,0.793918322270013,0.20608167772998698,0.14052075752988458,0.9251936078071594,-0.151015375070365,1.9760855597004576,-106.94508730642816,11.690160360462116,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.291131279429717,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_inv_ratio,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-1.4980309949908035,0.0,0.0,0.0,0.9511261076817297,-5.012781098722021,2.016719108740414,18,20,13,0.5806451612903226,0.3907592224920925,0.7545240492613484,0.8019793243842004,0.19802067561579956,0.23656482994556427,0.8594792424701154,-0.2389001248530263,1.6288956292236991,-85.45127741086488,10.789119069375566,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.291131279429717,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_oof_absolute,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-0.1939441515359249,0.0,0.0,0.1671706540366482,0.9511261076817297,-1.3425781417903135,0.9546898387184638,23,18,10,0.696969696969697,0.5128893024616068,0.8440833976030141,0.6320379006838746,0.36796209931612545,0.01754101668484509,0.9932345065753907,-1.4719730101954251,1.3743749381747856,-22.022043898002764,9.614312948622386,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.4773562369506492,1.0,0.6314766006544232,1.0,0.9973885603249073,1.0,False,False,False,False,False
bag8,target_enc_oof_diff,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-0.402926993793475,0.0,0.0,0.1507729443247984,0.9511261076817297,-1.5805439093254119,0.774689921738462,20,17,14,0.5882352941176471,0.40696943297084814,0.7535292647022493,0.7524457677255423,0.24755423227445778,0.19576415256597102,0.8852594934869558,-0.8041479851178397,1.4038357389702782,-21.6221113199622,10.854034791794472,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.3427673985338646,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-0.2871516812924896,0.0,0.0,0.2140432965352671,0.9511261076817297,-1.4767700005450002,0.9024666379600211,20,18,13,0.6060606060606061,0.4213937213882505,0.7709337616357992,0.685042397228814,0.314957602771186,0.1481031842995435,0.918622171273455,-0.8997296467270731,1.621910284981045,-23.92838672319982,10.366888627003288,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.41994347036158136,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_oof_ratio,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-0.3400611190775644,0.0,0.0,0.033931591435771,0.9511261076817297,-1.485501883306439,0.8053796451513102,20,17,14,0.5882352941176471,0.40696943297084814,0.7535292647022493,0.7231693631248532,0.27683063687514686,0.19576415256597102,0.8852594934869558,-0.5825814529269354,0.8847057579829175,-23.29798993926444,10.03797319233366,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.37965344485734426,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-0.3356575511570387,0.0,0.0,0.058198755570131,0.9511261076817297,-1.481587163874783,0.8102720615607055,20,18,13,0.6060606060606061,0.4213937213882505,0.7709337616357992,0.7205213807077728,0.2794786192922272,0.1481031842995435,0.918622171273455,-0.5841710054208734,0.8847057579829175,-23.29798993926444,10.03797319233366,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.37966906771774267,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_ratio,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-1.7470294802708286,0.0,0.0,0.0,0.9511261076817297,-5.917023420524404,2.4229644599827465,18,20,13,0.5806451612903226,0.3907592224920925,0.7545240492613484,0.7979601434882735,0.20203985651172646,0.23656482994556427,0.8594792424701154,-0.5693591606370297,1.5587606697487473,-103.42910043516945,12.196546797140387,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.291131279429717,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,DAUC < 0.55,57,57,6,159,51,-2.0341543891721883,0.0,-0.007515476161698,0.0005728432066925,0.9511261076817297,-6.28997064509382,2.2216618667494443,22,6,23,0.4888888888888889,0.3370337483927935,0.6422596143299697,0.8291705754724441,0.17082942452755584,0.6170040878776035,0.5,-0.7065223088694635,1.7527909426604145,-106.98399923333469,5.334813112383503,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.2616961397017877,1.0,0.9999999999994107,1.0,0.6990291262135923,1.0,False,False,False,False,False
bag8,target_enc_ratio__sel_combined_union,test_time_variant,selective,DAUC < 0.55,57,57,6,159,51,-2.0638831092629353,0.0,-0.0015650701915663,0.0339723178231225,0.9511261076817297,-6.276156935576392,2.148390717050521,23,7,21,0.5227272727272727,0.36689751659283454,0.675385783602917,0.835105368230034,0.164894631769966,0.440197910640336,0.674206086395543,-1.0297431765101408,1.5594259807667146,-104.50999853079009,11.722639087331755,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.2580959453790772,1.0,0.9999999999994107,1.0,0.8825970585541654,1.0,False,False,False,False,False
bag8,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,DAUC < 0.55,57,57,6,159,51,-1.6237546907696245,0.0,0.0,0.0,0.9511261076817297,-5.5307803806037406,2.283270999064492,18,19,14,0.5625,0.376625731590094,0.7363618755890152,0.7960865997762179,0.20391340022378218,0.29830744792707264,0.8114572062622756,-0.5693591606370297,1.5587606697487473,-96.54107836486553,12.191750167933296,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.291131279429717,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_standard_m10,train_only_version,baselines,DAUC < 0.55,57,57,6,159,51,-1.7357124887423496,0.0,0.0,0.0009652159651517,0.9511261076817297,-5.953735649826379,2.4823106723416797,19,19,13,0.59375,0.4064492465764764,0.7630158994482569,0.7937820104039505,0.20621798959604953,0.18854279373772442,0.8923364251386374,-0.151015375070365,1.9760855597004576,-104.16328509776392,11.690160360462116,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.291131279429717,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,target_enc_standard_m20,train_only_version,baselines,DAUC < 0.55,57,57,6,159,51,-1.8131831936082619,0.0,0.0,0.0,0.9511261076817297,-6.009564295978482,2.3831979087619586,17,20,14,0.5483870967741935,0.36034232716081716,0.7268350139962649,0.805192253087726,0.19480774691227398,0.360050065908581,0.7634351700544357,-0.3944838062040396,1.5882903822444605,-102.99099239791924,11.883243758232702,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.291131279429717,1.0,0.9999999999994107,1.0,0.964339162174024,1.0,False,False,False,False,False
bag8,target_enc_standard_m5,train_only_version,baselines,DAUC < 0.55,57,57,6,159,51,-1.9777230840575384,0.0,0.0,0.0009652159651517,0.9511261076817297,-6.539830293069601,2.5843841249545245,19,19,13,0.59375,0.4064492465764764,0.7630158994482569,0.8059690657841991,0.19403093421580087,0.18854279373772442,0.8923364251386374,-0.216674154375841,1.6641627470866296,-113.01561200825536,11.509352622357143,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.291131279429717,1.0,0.9999999999994107,1.0,0.9919643959135956,1.0,False,False,False,False,False
bag8,targeted_groupby_top3,test_time_variant,M14_groupby,DAUC < 0.55,57,57,6,159,51,-0.7613961945556699,-0.0222331598913818,-0.1929787966982642,0.0,0.9511261076817297,-1.77434010586251,0.25154771675117027,14,10,27,0.34146341463414637,0.20083411371708193,0.5059474736057332,0.9313015145466406,0.06869848545335941,0.9862334220852063,0.029791944009048166,-2.647103998529976,0.6493763444481228,-16.414246260206145,13.07147261179188,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.11503002215446227,1.0,0.9999999999994107,1.0,0.06042309770849205,1.0,False,False,False,False,False
bag8,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,DAUC < 0.55,57,57,6,159,51,-0.38321011432155927,-0.0542658901132918,-0.2511463179100542,0.0,0.9511261076817297,-1.1193834013414965,0.35296317269837785,12,10,29,0.2926829268292683,0.16129856971430773,0.4553739831653632,0.8495995350899012,0.1504004649100988,0.9978379975327698,0.005753894867666531,-2.043541375377232,0.7495697357025783,-8.26223157126583,13.07147261179188,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.24334457243881155,1.0,0.9999999999994107,1.0,0.0131517596975235,0.47181937914865557,False,False,False,False,False
bag8,targeted_groupby_top5,test_time_variant,M14_groupby,DAUC < 0.55,57,57,6,159,51,-0.7277076578489222,-0.0490095118293596,-0.2787383495284312,0.0,0.9511261076817297,-1.4716169348684391,0.016201619170594594,12,11,28,0.3,0.16562720439323564,0.4653162852541233,0.9724976939171782,0.02750230608282179,0.9967867119521543,0.008294501687487355,-2.874360421662258,0.5283973916934689,-12.087695868886952,7.148047025114,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.05500461216564358,1.0,0.9999999999994107,1.0,0.018375511430741218,0.6635601349989884,False,False,False,False,False
bag8,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,DAUC < 0.55,57,57,6,159,51,-0.5002570614630898,-0.0613716020044195,-0.3445468861953234,0.0,0.9511261076817297,-1.0368022957689162,0.036288172842736555,10,11,30,0.25,0.12691479893284496,0.4119619801514298,0.9665196534849313,0.0334803465150687,0.9996602258725034,0.0011107168866146822,-2.043541375377232,0.4878259371903766,-6.528618603872173,7.148047025114,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.06515094456986341,1.0,0.9999999999994107,1.0,0.0030758313783175815,0.10329667045516544,False,False,False,False,False
bag8,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-4.223925215718213,-3.021890744149294,-7.284068731764234,-1.1769106314419715,0.9511261076817297,-6.906034470477948,-1.5418159609584792,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9986731592238912,0.0013268407761087867,0.9999009802743313,0.00031052172811385503,-14.992804747502442,3.687655709251504,-27.264645673196565,27.22834366626193,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.008944840869631801,0.16452825623748957,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-3.31060434118067,-3.002455295274422,-6.0740067362036925,-0.8446367925310543,0.9511261076817297,-5.837584131378993,-0.7836245509823478,14,0,37,0.27450980392156865,0.1589272653864144,0.4174475230491968,0.99436171782108,0.005638282178920073,0.9996894782718861,0.0008845985918934929,-12.843430917313697,5.239451509121171,-23.88989827326217,28.81074603618689,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.014803718168946817,0.5130836782817266,0.9999999999994107,1.0,0.0025476439446532593,0.08845985918934929,False,True,False,True,False
bag8,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-4.132931596654853,-3.163520340326781,-7.112086598387818,-1.1769106314419715,0.9511261076817297,-6.831584928229443,-1.4342782650802626,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9983014705830896,0.0016985294169104177,0.9999009802743313,0.00031052172811385503,-14.775363095594392,3.690486046247965,-27.264645673196565,28.26803925235741,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.009783529441404006,0.20382353002925013,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-5.039339214462796,-4.729368485414363,-8.27311797682445,-1.3996540112772222,0.9511261076817297,-7.711231902512784,-2.3674465264128077,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9997958148301125,0.00020418516988753618,0.9999009802743313,0.00031052172811385503,-16.22770819728108,2.838855525946024,-27.00363930901013,27.684255780486893,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0024007813404448883,0.027156627595042313,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-6.896827372534562,-6.927926311895484,-11.886479819420824,-3.2672008908142933,0.9511261076817297,-10.066517596851504,-3.7271371482176194,11,0,40,0.21568627450980393,0.11289059974974344,0.3532140635095191,0.9999686619257526,3.133807424736027e-05,0.9999926311420575,2.851905818701539e-05,-18.99599416999877,2.994429071049429,-33.17262590800208,27.602405319134515,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0007848757929755604,0.004450006543125159,0.9999999999994107,1.0,0.00015795170688193139,0.0034793250988158775,False,True,False,True,False
bag8,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-4.911256496178144,-3.146391645763946,-9.4521778791473,-1.167154697384146,0.9511261076817297,-7.722290501877068,-2.1002224904792195,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9995194820243204,0.0004805179756796091,0.9999009802743313,0.00031052172811385503,-17.248954013769584,3.2072775193959457,-24.58737110835405,27.167367667917063,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0046129725665242476,0.06246733683834919,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-5.927602566031032,-3.6272433090635454,-8.145090829936825,-1.499685651790135,0.9511261076817297,-8.6747761139228,-3.180429018139264,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9999646486107798,3.5351389220156824e-05,0.9999009802743313,0.00031052172811385503,-18.605347272120635,1.956344309982276,-28.30767477459341,28.10839500668146,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0007848757929755604,0.004984545880042112,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-5.928367490272547,-4.104010795477967,-8.549756353412509,-1.4413886826950713,0.9511261076817297,-8.690648943314475,-3.1660860372306185,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9999618463156192,3.815368438075641e-05,0.9999009802743313,0.00031052172811385503,-18.478503810546787,2.766885556944976,-28.535050312912063,27.920068700886453,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0007848757929755604,0.005265208444544384,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-3.0337829024208474,-2.584125452304052,-5.239571190511785,-1.433844512528281,0.9511261076817297,-5.341407415431773,-0.7261583894099224,15,0,36,0.29411764705882354,0.17488035678434607,0.43828872214682285,0.9944938210770922,0.005506178922907768,0.9991154014081065,0.0023006548558832662,-11.050180461534527,2.810714177442025,-18.55486338455848,29.063431938438963,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.014803718168946817,0.5065684609075146,0.9999999999994107,1.0,0.005915969629414113,0.20705893702949396,False,True,False,True,False
bag8,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-5.883318105262354,-3.6272433090635454,-8.145090829936825,-1.499685651790135,0.9511261076817297,-8.622938386360971,-3.1436978241637368,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9999621751488916,3.78248511083085e-05,0.9999009802743313,0.00031052172811385503,-18.605347272120635,1.956344309982276,-28.30238444283742,27.85053009828041,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0007848757929755604,0.005257654304054882,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-5.980380660402996,-4.357951996570626,-9.762731457558209,-1.7040833199240135,0.9511261076817297,-8.757983209190463,-3.202778111615527,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9999635461131648,3.645388683513633e-05,0.9999009802743313,0.00031052172811385503,-18.576105013428407,2.321944592186828,-28.32625680695701,27.03166826072652,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0007848757929755604,0.005103544156919086,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,DAUC < 0.55,57,57,6,159,51,-5.994184921644301,-3.150354565303933,-9.978542946448425,-1.5452154100113644,0.9511261076817297,-8.84376533172791,-3.1446045115606913,13,0,38,0.2549019607843137,0.14326258375972797,0.39633421694407456,0.9999494677186209,5.053228137910809e-05,0.9999009802743313,0.00031052172811385503,-18.74692705177353,2.838855525946024,-28.900441130813565,28.43137897510925,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.0009095810648239456,0.006922922548937808,0.9999999999994107,1.0,0.0010398867174045378,0.03508895527686562,False,True,False,True,False
bag8,train_only_scaling,train_only_version,baselines,DAUC < 0.55,57,57,6,159,51,-0.1657871783049335,0.0006615105012496,0.0,0.0790175751778965,0.9511261076817297,-0.500636811341058,0.16906245473119091,27,8,16,0.627906976744186,0.46725094541449996,0.7702483037007124,0.8376054005518898,0.1623945994481102,0.06314473719271518,0.967002982772101,-0.3845257773622049,0.4849587645133998,-7.006008882988126,1.6939491440568348,True,reliability_eligible_n_ge_10,0.9999893256466442,1.0,0.2580959453790772,1.0,0.9999999999994107,1.0,0.9973885603249073,1.0,False,False,False,False,False
bag8,adversarial_lgbm_both_ratio,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.5696055165153348,-0.39085664108321516,-0.7816511667712965,-0.261809151254502,0.96142578125,-0.8653294530419378,-0.2738815799887318,1,0,11,0.08333333333333333,0.0021075932318602264,0.38479616515094406,0.9993048676514241,0.000695132348575946,0.999755859375,0.003173828125,-1.3251216267951225,-0.23820083071299328,-1.540144449312778,0.0276868944446787,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.006592043307233645,0.09036720531487298,1.0,1.0,0.012027138157894737,0.403076171875,False,True,False,True,False
bag8,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.5208157052043724,-0.4208269988677678,-0.7504837667951402,-0.1737010643806896,0.96142578125,-0.8309495464727275,-0.21068186393601734,1,0,11,0.08333333333333333,0.0021075932318602264,0.38479616515094406,0.9982374776560995,0.0017625223439005425,0.999755859375,0.003173828125,-1.1811037966360327,-0.1033099748920479,-1.6125776451465923,0.0638183632139032,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.009142462626424177,0.20797763658026402,1.0,1.0,0.012027138157894737,0.403076171875,False,True,False,True,False
bag8,adversarial_lgbm_cal_iso_feature,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.13974152552199035,-0.11633564529948359,-0.2865394586731883,-0.0069394206743453,0.96142578125,-0.2613254128116557,-0.01815763823232497,2,0,10,0.16666666666666666,0.020862525460092374,0.48413774868596715,0.9860054742661716,0.013994525733828356,0.996826171875,0.019287109375,-0.3226751722227584,0.0563026205739105,-0.4868237469587382,0.1833995803300099,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.032503414607601346,1.0,1.0,1.0,0.04326923076923077,1.0,False,True,False,True,False
bag8,adversarial_lgbm_cal_platt_feature,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.11791436449365723,-0.10075673169051695,-0.2004464012817357,0.0167891941000527,0.96142578125,-0.22224285037330727,-0.013585878614007188,4,0,8,0.3333333333333333,0.09924609114958328,0.6511244935811844,0.9849181814835434,0.015081818516456564,0.927001953125,0.19384765625,-0.27920870099205075,0.053791989269875995,-0.4864654893892915,0.0671345162701487,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.033956332610480484,1.0,1.0,1.0,0.290771484375,1.0,False,True,False,False,False
bag8,adversarial_lgbm_feature,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.15692412872745862,-0.1574287950621436,-0.2610158933261134,0.0009587159445834,0.96142578125,-0.2732466051590038,-0.04060165229591345,3,0,9,0.25,0.054860644527992726,0.5718584618781891,0.993618495615787,0.006381504384213031,0.980712890625,0.072998046875,-0.387760415931049,0.059786692699858576,-0.5235097618488971,0.0708688828638041,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.02063082168920672,0.65029231982473,1.0,1.0,0.11945134943181818,1.0,False,True,False,False,False
bag8,adversarial_logreg_feature,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.09703090863328083,-0.08372624666488235,-0.1858425497159481,-0.0492891273343986,0.96142578125,-0.18601797825467528,-0.008043839011886378,2,0,10,0.16666666666666666,0.020862525460092374,0.48413774868596715,0.9823818333190367,0.017618166680963276,0.996826171875,0.019287109375,-0.21458644263632698,0.0002261332722690492,-0.3952948783781434,0.1970704329961553,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.03730905885380459,1.0,1.0,1.0,0.04326923076923077,1.0,False,True,False,True,False
bag8,adversarial_reweight_lgbm_cal_iso_ratio_hard,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.38197338604564574,-0.2589245626966937,-0.7138827079490015,-0.0605840379266062,0.96142578125,-0.6193586901936096,-0.14458808189768188,0,0,12,0.0,0.0,0.26464846939705117,0.9976900396121507,0.0023099603878492156,1.0,0.000244140625,-0.879130078226678,-0.05125869513604279,-1.088973228552197,-0.0019779122263076,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.010730138575815711,0.26333548421481057,1.0,1.0,0.00234375,0.03515625,False,True,False,True,True
bag8,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.21569539499833643,-0.09838020100690585,-0.4705245310351224,0.018433759637884,0.96142578125,-0.385292217163825,-0.04609857283284782,4,0,8,0.3333333333333333,0.09924609114958328,0.6511244935811844,0.9913508797728307,0.00864912022716936,0.927001953125,0.19384765625,-0.5907603544634873,0.0434520831285203,-0.7138827079490015,0.0567368201441363,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.02224059486986407,0.769771700218073,1.0,1.0,0.290771484375,1.0,False,True,False,False,False
bag8,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,test_time_variant,M6_adversarial,0.55 <= DAUC < 0.75,12,12,0,12,12,-0.28907610960235647,-0.1988935316661004,-0.6424653841347082,-0.042860743312485,0.96142578125,-0.46090062520359154,-0.11725159400112142,2,0,10,0.16666666666666666,0.020862525460092374,0.48413774868596715,0.9982580752967768,0.001741924703223198,0.996826171875,0.019287109375,-0.6756077218003811,-0.0018387706642227141,-0.6879460145322887,0.0092149573960867,True,reliability_eligible_n_ge_10,0.9999364915288899,1.0,0.009142462626424177,0.20728903968356055,1.0,1.0,0.04326923076923077,1.0,False,True,False,True,False
