model,dataset,source_id,dataset_family,task_type,n_folds,has_repeated_folds,near_perfect_base,available_test_time_configurations,finite_relative_test_time_configurations,available_train_only_configurations,median_effect_pct,q1_effect_pct,q3_effect_pct,positive_configurations,zero_configurations,negative_configurations,positive_configuration_share,zero_configuration_share,negative_configuration_share,families_with_finite_results,family_balanced_mean_of_family_medians_pct,family_balanced_median_of_family_medians_pct,family_balanced_q1_pct,family_balanced_q3_pct,positive_families,zero_families,negative_families,best_exact_configuration,best_exact_family,best_exact_effect_pct,best_is_selected_after_labels
bag8,folktables_employment,source::folktables,Folktables,classification,1,False,False,127,127,10,-0.0687145166414231,-0.2124019239724801,-0.01048755106807025,16,4,107,0.12598425196850394,0.031496062992125984,0.84251968503937,16,-0.2608871116397578,-0.0657200804151417,-0.14563730730386387,-0.011662070369875174,2,1,13,freq_ratio_log,M2_frequency_ratio,0.0282976182349263,True
bag8,folktables_income,source::folktables,Folktables,classification,1,False,False,127,127,10,-0.0833742229555089,-0.5711713955307702,0.0278644000136699,40,4,83,0.31496062992125984,0.031496062992125984,0.6535433070866141,16,-2.0031539220375443,-0.0472789922107304,-0.7118532611842006,8.094306797661082e-08,4,1,11,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3.622532086249768,True
bag8,folktables_mobility,source::folktables,Folktables,classification,1,False,False,127,127,10,-0.1723716770113115,-0.9031658628361303,-0.006058460247859301,31,0,96,0.2440944881889764,0.0,0.7559055118110236,16,-1.0767470150745115,-0.1220087639674676,-0.6016238068512143,-0.013352392332132763,3,0,13,target_enc_oof_absolute,M4_target_encoding,0.2826960616671247,True
bag8,folktables_travel_time,source::folktables,Folktables,classification,1,False,False,127,127,10,-0.027596833245875,-0.6874142429779908,0.038579158337385,50,5,72,0.3937007874015748,0.03937007874015748,0.5669291338582677,16,-0.8216677574966567,0.0,-0.20001722840774852,0.04161755218370125,7,2,7,neighbor_consensus_k5_dist,M19_neighborhood_consensus,0.7804869619249185,True
bag8,folktables_travel_time_covid,source::folktables,Folktables,classification,1,False,False,127,127,10,0.0549187965942796,-0.5149934164911363,0.5334487514107803,72,5,50,0.5669291338582677,0.03937007874015748,0.3937007874015748,16,0.24682408219655855,0.044008754971586475,-0.07058226779245509,0.2288870772829994,9,1,6,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,6.18353818744808,True
bag8,gas_sensor_drift,source::gas_sensor_drift,real_shift,classification,1,False,False,134,134,10,0.0,-4.578979497377021,2.3721565613073197,43,29,62,0.3208955223880597,0.21641791044776118,0.4626865671641791,17,-3.0473511696959914,0.0,-6.649294699621009,0.25186023152929127,5,4,8,label_prop_v3_adaptive,M8_label_propagation,41.18265900132294,True
bag8,hazelnut-spread-contaminant-detection,source::hazelnut-spread-contaminant-detection,TabArena_IID,classification,3,True,False,134,134,10,-0.2471576866041084,-2.8034743309089194,0.24009603841530144,37,28,69,0.27611940298507465,0.208955223880597,0.5149253731343284,17,-0.010488624515539806,-0.727349763434729,-2.7328578490219897,0.0,2,5,10,tdda_k5_lam07_aug2,M17_test_directed_augmentation,25.248923098651336,True
bag8,healthcare_insurance_expenses,source::healthcare_insurance_expenses,TabArena_IID,regression,3,True,False,125,125,10,-0.1631232084073347,-0.8452966178294805,0.2283242607543673,43,7,75,0.344,0.056,0.6,16,-1.0401136156515998,-0.1801328410623222,-0.483619148972679,0.15955449741641958,6,1,9,target_enc_oof_absolute,M4_target_encoding,0.913665960208968,True
bag8,heloc,source::heloc,TabArena_IID,classification,3,True,False,134,134,10,-0.10320795137559799,-0.48806915662425604,0.0,31,22,81,0.23134328358208955,0.16417910447761194,0.6044776119402985,17,-0.611195137027071,-0.0537399129639973,-0.484334778535664,0.0,3,3,11,label_prop_weighted_adaptive_a05,M8_label_propagation,0.390320526871874,True
bag8,hiva_agnostic,source::hiva_agnostic,TabArena_IID,classification,3,True,False,134,134,10,0.0,-1.0549458632290667,0.5654274688126032,64,22,48,0.47761194029850745,0.16417910447761194,0.3582089552238806,17,-0.11730657252069113,0.0,-0.8274642538402501,0.6411602176665023,8,4,5,label_prop_v3_adaptive,M8_label_propagation,7.532275851698008,True
bag8,houses,source::houses,TabArena_IID,regression,3,True,False,125,125,10,-0.4726878961020588,-1.2214473473590888,0.0,21,17,87,0.168,0.136,0.696,16,-1.3434361501087873,-0.5360837642768368,-1.4229267087236845,-0.02931331440754515,1,3,12,label_prop_weighted_adaptive_a05,M8_label_propagation,0.1812813807740201,True
bag8,in_vehicle_coupon_recommendation,source::in_vehicle_coupon_recommendation,TabArena_IID,classification,3,True,False,134,134,10,-1.9351373093140285,-6.137525499968658,0.13052724904636942,38,10,86,0.2835820895522388,0.07462686567164178,0.6417910447761194,17,-2.719072851436125,-0.2363615203429747,-4.240551748922915,1.5058903699464763,5,1,11,joint_groupby_mean_only,M14_groupby_aggregation,4.3003966473665285,True
bag8,jm1,source::jm1,TabArena_IID,classification,3,True,False,134,134,10,-0.08315279559485915,-1.702769178348655,0.03816932652216247,40,17,77,0.29850746268656714,0.12686567164179105,0.5746268656716418,17,-1.5066276130789855,-0.0840079751511047,-1.1932988222251744,0.2135514905371265,5,3,9,label_prop_weighted_k15_a05,M8_label_propagation,2.703398688604098,True
bag8,kddcup09_appetency,source::kddcup09_appetency,TabArena_IID,classification,3,True,False,134,134,10,-0.7312827256988084,-1.6908372712965876,-0.15181895288331798,28,0,106,0.208955223880597,0.0,0.7910447761194029,17,-6.66023152195156,-0.4632219251353905,-1.1756274339610535,-0.36100009146784007,1,0,16,ot_disp_v2_selective_and_summary,M9_optimal_transport,8.619567957967309,True
bag8,lending_club,source::lending_club,real_shift,classification,1,False,False,133,133,10,-0.0878389109795216,-0.7363422580686755,0.075352659898784,45,0,88,0.3383458646616541,0.0,0.6616541353383458,17,-0.882613473063299,-0.0635522877449411,-0.6292538355699859,-0.0037795665650045,4,0,13,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,0.3261107188435193,True
bag8,maternal_health_risk,source::maternal_health_risk,TabArena_IID,classification,3,True,False,134,134,10,0.0,-30.329455398711563,1.7007154195693202,48,25,61,0.3582089552238806,0.1865671641791045,0.4552238805970149,17,-13.148452732147742,0.0,-29.0452273528797,1.7007154195693202,6,3,8,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,29.063431938438963,True
bag8,miami_housing,source::miami_housing,TabArena_IID,regression,3,True,False,125,125,10,-0.3741887260653936,-1.5520433973616403,0.0013018060951332,32,1,92,0.256,0.008,0.736,16,-0.9524590806938193,-0.3441805863937417,-1.7201052367680034,-3.7629918216743644e-07,3,0,13,label_prop_weighted_adaptive_a05,M8_label_propagation,2.761020537715709,True
bag8,online_shoppers_intention,source::online_shoppers_intention,TabArena_IID,classification,3,True,False,134,134,10,0.07912388900215389,-0.8162012746847346,0.5027401369954735,70,3,61,0.5223880597014925,0.022388059701492536,0.4552238805970149,17,-1.0438163269622796,0.1020251593355655,-0.4101617516723721,0.4378722887760372,11,0,6,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,1.661029137286273,True
